コーナー,通過順
1コーナー,"(*2,8)-(1,12)3,5,7(6,11)9,10-4"
2コーナー,"2,8-(1,12)-3,5,7(6,11)(9,10)-4"
3コーナー,"(*2,8)1(5,3)7-(12,11)(9,10)6,4"
4コーナー,"(*2,1,3)5(8,7)-(9,11,10)-4-6=12"
