馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,リュウノプティ,牝2,佐々木,美浦・伊坂,差し,137.2,8,9,2歳新馬,36.4,406(-2),札幌,6,連闘,Y,,1,サンダースノー,Mount Nelson,
2,2,ロイヤルタイム,牡2,,美浦・和田郎,先行,14.3,4,2,2歳未勝利,35.4,440(-2),函館,28,中3週,Y,,2,サトノクラウン,バンブーエール,
3,3,ミリオンクラウン,牡2,横山武,地方・田中淳,先行,10.9,3,1,JRA認定,40.6,496(-4),門別,31,中3週,,,0,リーチザクラウン,パイロ,
4,4,ブラックハヤテ,牡2,丹内,美浦・蛯名利,先行,2.6,2,1,2歳未勝利,36.3,434(-2),福島,35,中4週,Y,,2,ダノンバラード,ナカヤマフェスタ,
5,5,ニューアライブ,牡2,石川倭,地方・斉藤正,追込,23.2,5,1,JRA認定,40.8,450(-2),門別,30,中3週,,,0,タリスマニック,スウェプトオーヴァーボード,
6,6,シンデレラガール,牝2,斎藤,栗東・西園翔,,33.4,6,4,2歳新馬,35.7,436(-2),札幌,20,中2週,Y,,1,サングレーザー,オルフェーヴル,
7,7,ハクアイストーリー,牡2,桑村真,地方・角川秀,先行,73.9,7,6,JRA認定,41.9,432(-16),門別,16,中1週,,,0,シルバーステート,ロードカナロア,
8,8,アスクエジンバラ,牡2,キング,栗東・福永,先行,1.6,1,1,2歳未勝利,35.0,458(+4),小倉,42,中5週,Y,,2,リオンディーズ,マンハッタンカフェ,
