馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ペガサスウィンド,牝3,鮫島駿,栗東・宮地,先行,5.4,2,3,3歳未勝利,37.9,496(-2),札幌,14,中1週,Y,,3,マインドユアビスケッツ,ハーツクライ,,
2,2,サクセスブルー,牡3,丹内,美浦・秋本,先行,17.1,8,3,3歳未勝利,39.4,428(-2),札幌,21,中2週,Y,,3,レイデオロ,ハーツクライ,,
3,3,ラスターヴァース,牝3,長浜,美浦・牧,,46.7,10,9,3歳未勝利,36.4,476(+2),新潟,29,中3週,Y,,3,サトノダイヤモンド,シンボリクリスエス,,
4,3,ポップアップ,セ3,河原田,栗東・寺島,差し,3.3,1,2,3歳未勝利,39.4,476(+4),札幌,15,中1週,Y,,3,ロジャーバローズ,ルーラーシップ,,B
5,4,デルマテイネ,牡3,的場,美浦・的場,追込,117.7,13,10,3歳未勝利,34.5,430(-2),新潟,35,中4週,Y,,3,ストロングリターン,ハービンジャー,,
6,4,ヨドノサファイア,牝3,石川倭,美浦・稲垣,先行,22.2,9,6,3歳未勝利,39.3,440(0),札幌,28,中3週,Y,,3,ジャスタウェイ,バゴ,,
7,5,チャーチルデュース,牡3,武豊,栗東・松永幹,先行,5.7,3,11,3歳未勝利,38.4,490(-10),函館,43,中5週,Y,,3,Into Mischief,Medaglia d'Oro,,B
8,5,サンエンジェルス,牝3,浜中,栗東・谷,差し,7.7,5,6,3歳未勝利,38.6,410(-2),札幌,22,中2週,Y,,3,カリフォルニアクローム,ダイワメジャー,,
9,6,モンテール,セ3,斎藤,美浦・栗田,差し,16.3,7,13,3歳未勝利,37.0,436(+6),札幌,28,中3週,Y,,3,オルフェーヴル,Gone West,,
10,6,ミアエッテ,牡3,横山琉,美浦・田中剛,差し,184.8,14,12,3歳未勝利,36.9,484(0),札幌,28,中3週,Y,,3,シルバーステート,アドマイヤムーン,,
11,7,ダンツアラーム,牝3,,栗東・本田,差し,81.8,12,10,3歳未勝利,36.7,438(+10),札幌,22,中2週,Y,,3,リアルスティール,ノヴェリスト,,
12,7,クリコイーコ,牝3,吉田隼,栗東・荒川,差し,78.0,11,11,3歳未勝利,35.4,460(+2),札幌,22,中2週,Y,,3,ディーマジェスティ,キングカメハメハ,,
13,8,ジャストグレース,牡3,古川吉,栗東・大根田,差し,12.0,6,3,3歳未勝利,37.6,502(+6),札幌,15,中1週,Y,,3,ホッコータルマエ,ダイワメジャー,,
14,8,ホウオウファラオ,牡3,横山武,美浦・奥村武,差し,6.3,4,4,3歳未勝利,39.2,472(0),札幌,7,連闘,Y,,3,American Pharoah,The Gurkha,,
