着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,13,カナテープ,牝6,56.0,キング,1:45.5,,3,9.0,33.7,美浦堀,472(+12)
2,1,1,アドマイヤマツリ,牝4,55.0,戸崎圭,1:45.5,クビ,1,2.3,34.1,美浦宮田,450(-2)
3,6,11,キュクヌス,牝4,55.0,ルメー,1:45.5,クビ,4,12.1,34.7,栗東池江,448(-4)
4,2,4,ラファドゥラ,牝5,56.0,武豊,1:45.7,3/4,6,16.9,33.7,美浦小島,504(+26)
5,6,12,カヨウネンカ,牝6,56.0,丸田,1:45.7,クビ,12,135.4,34.0,美浦斎藤誠,464(+4)
6,4,7,スミ,牝6,56.0,原,1:46.0,1.3/4,9,39.6,34.5,栗東高橋亮,484(-12)
7,5,9,ロジシルバー,牝5,56.0,北村宏,1:46.3,2,8,22.1,35.0,美浦宮田,504(+4)
8,8,15,ビジュノワール,牝6,56.0,津村,1:46.3,ハナ,10,54.9,36.0,美浦中舘,466(+6)
9,1,2,ニューステソーロ,牝4,55.0,菅原明,1:46.3,ハナ,5,13.3,35.1,美浦高木,488(+2)
10,2,3,セフィロ,牝5,56.0,横山和,1:46.3,アタマ,7,18.4,33.9,美浦菊沢,472(+2)
11,8,16,ミカッテヨンデイイ,牝5,56.0,小林脩,1:47.1,5,13,193.6,35.4,美浦堀内,432(+18)
12,5,10,ライトバック,牝4,55.0,池添,1:47.2,3/4,2,3.2,35.1,栗東茶木,484(+2)
13,3,5,カーペンタリア,牝6,56.0,内田博,1:47.3,3/4,14,195.8,35.2,美浦木村,506(+4)
14,3,6,ルージュアルル,牝6,56.0,田辺,1:47.6,1.3/4,11,105.6,36.3,美浦国枝,492(+12)
15,7,14,ピピオラ,牝5,56.0,浜中,1:47.7,3/4,15,231.0,35.9,栗東武幸,476(+6)
16,4,8,ダルエスサラーム,牝5,56.0,北村友,1:47.8,1/2,16,233.0,35.3,栗東高野,468(+4)
