着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,15,フィオライア,牝3,53.0,坂井,1:08.4,,2,4.6,33.6,栗東西園正,458(-6)
2,2,3,ジョーメッドヴィン,牡3,55.0,シュタ,1:08.4,ハナ,8,17.4,33.5,栗東清水久,502(0)
3,3,6,トーラスシャイン,牡3,54.0,武豊,1:08.8,2.1/2,7,15.1,34.2,栗東田中克,474(-6)
4,1,2,イグニション,牡4,56.0,幸,1:08.9,1/2,9,21.5,34.2,栗東畑端,468(-4)
5,7,13,エールレヴリー,牝4,54.0,西村淳,1:08.9,アタマ,11,42.7,33.6,栗東武英,484(-8)
6,3,5,クインズプリーズ,牝5,54.0,中井,1:09.0,クビ,15,188.1,34.8,栗東藤野,444(+2)
7,1,1,スカプラリオ,牝4,51.0,酒井,1:09.0,クビ,16,190.7,34.0,栗東佐々木,460(+2)
7,2,4,ゴールドサーベル,牡3,54.0,Mデム,1:09.0,クビ,10,40.8,33.7,栗東大久保,462(-6)
9,4,8,ジュンヴァンケット,牡3,55.0,岩田望,1:09.2,1.1/2,1,3.2,34.1,栗東友道,460(0)
10,5,9,プロトポロス,牡4,56.0,松山,1:09.3,クビ,3,6.6,34.3,栗東西村,484(-6)
11,5,10,メイショウハボタン,牝6,54.0,和田竜,1:09.5,1.1/4,14,94.5,34.3,栗東本田,474(+2)
12,6,11,トーホウジュナール,牝6,52.0,永島,1:09.6,クビ,13,67.6,34.0,栗東谷,492(+6)
13,8,16,メイショウミリオレ,牝3,52.0,高杉,1:09.6,アタマ,5,9.6,34.0,栗東藤岡,486(-8)
14,4,7,ワーフデール,牝5,53.0,北村友,1:09.6,クビ,12,58.3,34.1,栗東西園翔,464(+2)
15,6,12,テーオースパロー,牡5,57.0,吉村,1:09.7,3/4,4,8.5,34.4,栗東清水久,496(-2)
16,7,14,レーヴジーニアル,牡3,53.0,横山典,1:09.9,1.1/4,6,12.2,33.5,栗東松永幹,484(-6)
