コーナー,通過順
1コーナー,"14(6,7)(12,13)(1,4,11)(2,9)(5,10)3,8"
2コーナー,"14,7(6,13)(12,9)(1,11)4,10(2,5)3,8"
3コーナー,"14,7(6,13)(12,9,8)(1,4,11)(2,5,10,3)"
4コーナー,"(*14,7)8(6,12)13(1,4,11,9,3)(2,5,10)"
