コーナー,通過順
1コーナー,"3,2,7(1,8)5,6,4"
2コーナー,"3-2(1,7)8,5,6,4"
3コーナー,"3,2(1,8)(7,4)(6,5)"
4コーナー,"(*3,2)(1,8)(7,4)(6,5)"
