馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,スミ,牝5,角田河,栗東・高橋亮,差し,7.9,6,2,,33.7,484(+6),新潟,21,中2週,Y,,3,リオンディーズ,Smart Strike,
2,2,ビキニボーイ,牡4,川須,栗東・梅田,追込,269.6,13,15,,39.9,502(-4),阪神,84,中11週,Y,,3,ビーチパトロール,ハーツクライ,
3,3,シェイクユアハート,牡4,古川吉,栗東・宮,先行,4.6,1,2,,34.5,450(+2),阪神,56,中7週,Y,,3,ハーツクライ,Sri Pekan,
4,4,ニホンピロタイズ,牡6,田口,栗東・大橋,差し,61.9,11,7,,33.6,514(-2),阪神,85,中11週,Y,,3,キズナ,スウェプトオーヴァーボード,
5,4,テーオーグランビル,牡4,岩田望,栗東・上村,差し,5.3,2,5,,36.2,500(0),阪神,56,中7週,Y,,3,Lea,Tapit,
6,5,ベリーヴィーナス,牝5,藤懸,栗東・鈴木孝,,20.7,8,1,,35.2,496(+2),阪神,70,中9週,Y,,3,キズナ,New Approach,
7,5,コスモサガルマータ,牡4,松若,栗東・梅田,差し,54.8,10,13,,34.7,494(-6),新潟,21,中2週,Y,,3,ヴィクトワールピサ,More Than Ready,
8,6,ドゥラモンド,牡6,Ｍデム,美浦・手塚,差し,9.5,7,3,,34.8,496(+4),中山,63,中8週,Y,,3,ドゥラメンテ,Include,
9,6,ショウナンアデイブ,牡5,池添,栗東・高野,先行,5.6,3,1,,33.2,516(+4),阪神,50,中6週,Y,,3,ディープインパクト,Mineshaft,
10,7,ワイドエンペラー,牡6,高杉,栗東・藤岡,先行,6.5,4,2,,33.4,502(-2),東京,22,中2週,Y,,3,ルーラーシップ,アグネスタキオン,
11,7,アップデート B,牡5,和田竜,栗東・杉山晴,追込,65.3,12,8,,34.1,506(+2),京都,42,中5週,Y,,3,エピファネイア,ステイゴールド,
12,8,フレーヴァード,牡4,松山,美浦・大竹,差し,6.5,5,4,,34.1,442(0),阪神,56,中7週,Y,,3,モーリス,マンハッタンカフェ,
13,8,セレブレイトガイズ,牡5,鮫島駿,栗東・石坂,先行,28.4,9,1,,33.6,494(+4),新潟,386,中54週,Y,Y,3,ハービンジャー,Not For Sale,
