券種,組み合わせ,配当,人気
単勝,9,520,2
複勝,9,170,2
複勝,1,320,6
複勝,6,210,4
枠連,1-6,1650,7
馬連,1-9,3160,12
ワイド,1-9,1040,12
ワイド,6-9,450,5
ワイド,1-6,1350,14
馬単,9-1,6230,22
3連複,1-6-9,5350,13
3連単,9-1-6,31690,93
