馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,コートパルフェ,牝4,菱田,栗東・緒方,先行,204.1,10,11,3歳以上1勝クラス,35.0,446(+2),中京,14,中1週,Y,,1,ハービンジャー,ハーツクライ,
2,2,イリスレーン,牝3,和田竜,栗東・清水久,逃げ,48.9,8,16,3歳1勝クラス,43.1,480(+6),京都,91,中12週,Y,,2,ハーツクライ,Dubawi,
3,3,サクセスドレーク,牡4,藤岡康,栗東・野中,先行,8.8,5,8,3歳以上1勝クラス,38.6,508(-10),阪神,42,中5週,Y,,3,ドゥラメンテ,パイロ,
4,4,マーゴットワーズ,牡4,国分恭,栗東・小林,,118.2,9,6,,35.3,466(+4),中京,21,中2週,Y,,3,アイルハヴアナザー,マンハッタンカフェ,
5,5,クワイエット B,牝7,田中健,栗東・服部,差し,274.9,11,12,3歳以上1勝クラス,35.0,452(+4),中京,14,中1週,Y,,3,ローレルゲレイロ,Henrythenavigator,
6,5,ベルシャンブル,牝3,川田,栗東・中内田,差し,2.8,2,3,,35.1,460(-12),京都,63,中8週,Y,,3,キズナ,Lope de Vega,
7,6,スマートファントム,牡3,角田河,栗東・石橋,差し,6.5,3,2,,34.7,460(0),中京,21,中2週,Y,,3,ハービンジャー,ディープインパクト,
8,6,アスクドゥポルテ,牡3,岩田望,栗東・河内,差し,7.3,4,8,,33.5,462(+2),京都,77,中10週,Y,,3,ハービンジャー,ハーツクライ,
9,7,ヴェルテンベルク,牡3,西村淳,栗東・宮本,差し,2.5,1,2,,35.1,474(0),中京,14,中1週,Y,,3,キタサンブラック,フレンチデピュティ,
10,7,グルーヴビート,牡5,ホー,栗東・中村,差し,31.1,7,5,,35.6,478(-2),中京,14,中1週,Y,,3,ディープブリランテ,シンボリクリスエス,
11,8,ファインバーグ,牡4,,栗東・清水久,先行,30.2,6,3,,35.6,514(+2),中京,21,中2週,Y,,3,シルバーステート,ディープスカイ,
12,8,シュアーウィナー,牡5,中井,栗東・安田隆,差し,401.9,12,4,名古屋CC,39.5,474(0),名古屋,9,連闘,,,1,エピファネイア,ディープインパクト,
