着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,9,ルフトクス,牝4,56.0,松山,1:47.4,,1,2.1,38.9,栗東杉山佳,462(-6)
2,4,4,ワイノナオミ,牝4,56.0,永島,1:47.6,1.1/4,9,23.9,38.6,栗東畑端,460(-6)
3,5,7,タマモナポリ,牝4,56.0,岩田康,1:47.6,クビ,3,10.0,39.6,栗東河嶋,456(-8)
4,5,6,プウスカンドゥール,牝5,56.0,国分優,1:47.9,2,10,32.6,39.3,栗東坂口,462(+10)
5,3,3,スマートプレシャス,牝4,56.0,吉村,1:48.0,クビ,4,11.8,40.1,栗東中村,508(+4)
6,2,2,ルミッキ,牝4,56.0,菱田,1:48.2,1.1/4,12,42.3,39.4,栗東橋口,456(-2)
7,1,1,ブループリマドンナ,牝4,56.0,酒井,1:48.4,1.1/4,6,18.2,39.6,栗東小林,462(-8)
8,8,12,モイラ,牝4,56.0,田口,1:48.6,1,13,71.3,40.5,栗東鈴木孝,460(-4)
9,8,13,フローラルセント,牝4,56.0,和田竜,1:48.7,1/2,11,42.2,40.5,栗東松下,478(+2)
10,7,10,オーケーカルメン,牝4,56.0,団野,1:49.0,1.3/4,5,14.3,39.8,栗東奥村豊,428(+12)
11,7,11,クリノクリスタル,牝5,56.0,幸,1:49.0,クビ,7,19.0,40.4,栗東大橋,472(-4)
12,6,8,メイショウコボケ,牝5,56.0,小沢,1:49.7,4,8,21.0,41.5,栗東本田,506(+4)
13,4,5,ザブライド,牝4,56.0,坂井,1:51.3,10,2,4.1,42.9,栗東西村,478(+8)
