券種,組み合わせ,配当,人気
単勝,2,1840,4
複勝,2,930,4
複勝,8,2360,8
複勝,4,1210,5
枠連,2-8,4920,11
馬連,2-8,20830,25
ワイド,2-8,4140,27
ワイド,2-4,2250,20
ワイド,4-8,4850,29
馬単,2-8,58650,47
3連複,2-4-8,65600,62
3連単,2-8-4,681030,350
