着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,13,ストーリア,牝4,55.0,菅原明,1:44.4,,4,7.5,33.1,栗東杉山晴,496(+4)
2,8,16,アドマイヤハダル,牡5,57.0,岩田望,1:44.5,クビ,1,3.8,33.4,栗東大久保,494(0)
3,4,7,シュヴァリエローズ,牡5,57.0,西村淳,1:44.5,クビ,8,22.7,33.4,栗東清水久,462(+6)
4,4,8,キングストンボーイ,セ5,57.0,坂井,1:44.7,3/4,9,29.1,33.3,美浦鹿戸,490(+2)
5,3,6,ヤマニンサンパ,牡5,57.0,団野,1:44.9,1.1/4,5,8.7,33.3,栗東斉藤崇,474(+2)
6,7,15,フライライクバード,セ6,57.0,川田,1:44.9,クビ,6,10.3,33.9,栗東友道,458(0)
7,8,17,フォワードアゲン,セ6,57.0,柴田善,1:45.1,3/4,16,263.7,33.5,美浦中野,426(-2)
8,5,10,エピファニー,牡4,57.0,戸崎圭,1:45.1,ハナ,3,5.7,34.1,美浦宮田,506(-6)
9,6,12,ザイツィンガー,牡7,57.0,幸,1:45.1,アタマ,15,217.6,34.4,栗東牧田,436(-2)
10,5,9,カントル,牡7,57.0,松山,1:45.1,アタマ,7,13.6,33.4,栗東藤原,482(+4)
11,1,1,スパイダーゴールド,牡4,57.0,三浦,1:45.2,クビ,2,4.2,34.1,美浦鹿戸,498(+8)
12,2,4,ビターエンダー,牡6,57.0,津村,1:45.2,クビ,10,39.2,34.3,美浦相沢,490(-10)
13,2,3,ヴァンケドミンゴ,牡7,58.0,内田博,1:45.6,2.1/2,14,158.8,33.8,栗東藤岡,468(-10)
14,8,18,ホウオウイクセル,牝5,56.0,丸田,1:45.8,1.1/2,12,75.2,34.5,美浦高柳瑞,442(0)
15,6,11,マンオブスピリット,セ6,57.0,藤懸,1:45.9,アタマ,17,357.3,35.4,栗東斉藤崇,492(+2)
16,3,5,アサマノイタズラ,牡5,59.0,嶋田,1:45.9,アタマ,13,82.1,34.1,美浦手塚,518(+10)
17,1,2,プレシャスブルー,牡9,57.0,永野,1:45.9,クビ,18,402.6,34.0,美浦相沢,432(-10)
18,7,14,グランデマーレ,牡6,57.0,石橋脩,1:46.4,3,11,53.8,35.7,栗東藤岡,498(-8)
