コーナー,通過順
1コーナー,"(*1,6)9,11,5,2(10,13)3(12,7)8-4"
2コーナー,"1,6(5,9,11)2,13(3,10)(12,7)8-4"
3コーナー,"(*1,6)(9,11)5(10,13)(2,7)(8,12)3,4"
4コーナー,"1(6,9,11)5(2,13,7)10,8(3,12)4"
