馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ジオ,牡2,丹内,美浦・宮田,,13.2,6,,,,482(0),,,,,,,シスキン,ディープインパクト,,
2,2,トルネードサンダー,牝2,吉田隼,栗東・安達,,26.8,8,,,,402(0),,,,,,,ヘンリーバローズ,キングカメハメハ,,
3,3,リラカリス,牝2,和田陽,栗東・新谷,,152.0,10,,,,388(0),,,,,,,レイデオロ,ステイゴールド,,
4,4,デアグランツ,牡2,浜中,美浦・鹿戸,,7.2,4,,,,478(0),,,,,,,サトノダイヤモンド,マクフィ,,
5,5,イッペイ,牡2,武豊,栗東・松永幹,,3.2,1,,,,482(0),,,,,,,エフフォーリア,Unusual Heat,,
6,6,アオイノリプー,牡2,舟山,美浦・尾形,,80.8,9,,,,482(0),,,,,,,サートゥルナーリア,ディープインパクト,,
7,7,アルデシンザン,牡2,佐々木,美浦・矢野,,3.6,2,,,,500(0),,,,,,,レイデオロ,ローエングリン,,
8,7,ニーナラルゴ,牝2,原田和,美浦・上原博,,17.7,7,,,,442(0),,,,,,,Corniche,Bay of Plenty,,
9,8,トムクリオーザ,牡2,横山武,栗東・藤原,,8.2,5,,,,468(0),,,,,,,エピファネイア,Champs Elysees,,
10,8,ブラッグス,牡2,北村友,栗東・平田,,4.5,3,,,,514(0),,,,,,,ブリックスアンドモルタル,ハーツクライ,,
