馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,カズプレスト B,牡6,松本,栗東・高柳大,,23.3,9,9,,37.0,530(+12),京都,63,中8週,Y,,3,カレンブラックヒル,Lemon Drop Kid,
2,1,サーマルソアリング,牝5,古川吉,栗東・藤原,先行,6.0,3,5,,38.6,488(+2),京都,70,中9週,Y,,1,ドゥラメンテ,Street Cry,
3,2,ゴーゴーユタカ,牡6,,美浦・武井,差し,62.5,14,10,,37.5,482(+12),京都,36,中4週,Y,,3,ルーラーシップ,アグネスタキオン,
4,2,ホールシバン,セ7,秋山稔,栗東・高橋忠,差し,94.3,15,15,,39.0,530(-8),京都,70,中9週,Y,,3,パイロ,Hard Spun,
5,3,チュウワハート,牡5,佐々木,栗東・大久保,逃げ,3.9,2,4,,38.3,516(-4),中山,56,中7週,Y,,3,ハーツクライ,Fastnet Rock,
6,3,ペースセッティング,牡5,丹内,栗東・安田,先行,6.3,4,9,,36.4,502(-12),京都,85,中11週,Y,,3,Showcasing,Fast Company,
7,4,サンライズアリオン,牡6,荻野極,栗東・平田,,3.8,1,13,,38.9,528(-4),京都,36,中4週,Y,,3,ザファクター,アフリート,
8,4,アスクドゥラメンテ B,牡6,菱田,栗東・藤原,先行,19.0,8,15,,38.1,526(-8),東京,246,中34週,Y,Y,3,ドゥラメンテ,Proud Citizen,
9,5,スマートサニー,牡5,小沢,栗東・石橋,,13.6,5,5,,38.3,462(+6),福島,77,中10週,Y,,3,シニスターミニスター,キングカメハメハ,
10,5,ケイアイシェルビー B,牡7,,栗東・平田,差し,52.3,12,13,,38.4,480(+2),京都,70,中9週,Y,,3,ディープインパクト,Smarty Jones,
11,6,トウセツ B,牡6,角田和,栗東・杉山佳,差し,27.3,10,8,,37.8,484(0),京都,91,中12週,Y,,3,ダンカーク,チチカステナンゴ,
12,6,マリオロード B,牡6,菊沢,栗東・安達,差し,16.7,6,8,,37.6,502(-6),京都,70,中9週,Y,,3,キタサンブラック,オペラハウス,
13,7,リキサントライ,牡7,川須,栗東・緒方,追込,129.8,16,13,,37.2,488(-10),京都,106,中14週,Y,,3,ネオユニヴァース,タップダンスシチー,
14,7,ライラボンド,牡6,斎藤,美浦・杉浦,差し,36.0,11,4,,35.7,530(-2),東京,98,中13週,Y,,3,キズナ,アドマイヤドン,
15,8,テーオーリカード B,セ5,石田,栗東・高柳大,,52.6,13,16,,40.0,480(-14),東京,119,中16週,Y,,3,パイロ,ネオユニヴァース,
16,8,アイファーテイオー,牡5,高倉,栗東・鮫島,差し,19.0,7,10,,38.7,478(+6),中山,56,中7週,Y,,3,アイファーソング,ハーツクライ,
