着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,15,アドマイヤラヴィ,牝4,56.0,坂井,1:08.3,,2,4.3,34.8,栗東友道,464(0)
2,6,11,ショウナンマッハ,牡4,58.0,幸,1:08.5,1,9,33.1,35.1,栗東茶木,494(+4)
3,3,5,サトノルーチェ,牝5,56.0,Mデム,1:08.5,クビ,8,25.1,34.0,栗東吉村,430(+6)
4,5,10,アルムファーツリー,牝5,56.0,団野,1:08.6,3/4,12,90.0,34.2,栗東川村,464(-4)
5,5,9,ウインバグース,牡4,58.0,松若,1:08.7,3/4,6,13.2,34.9,栗東西園正,476(-4)
6,2,4,トールキン,牡3,56.0,松山,1:08.7,アタマ,3,5.5,35.1,栗東西園正,496(+6)
7,7,13,エテルナメンテ,牝4,56.0,菅原明,1:08.8,1/2,10,71.7,34.6,美浦小島,454(-4)
8,3,6,ロングファイナリー,セ7,58.0,長岡,1:09.0,1,15,151.7,34.8,栗東高橋亮,474(-2)
9,6,12,ティニア,牡3,56.0,鮫島駿,1:09.1,3/4,4,6.8,35.1,栗東池江,482(-6)
10,1,1,ニシノデフィレ,牡4,58.0,西村淳,1:09.2,クビ,5,8.0,35.3,栗東宮本,492(-2)
11,7,14,メイショウハボタン,牝5,56.0,泉谷,1:09.2,クビ,7,23.4,34.9,栗東本田,474(-4)
12,2,3,グッドグロウス,牡4,58.0,藤懸,1:09.2,ハナ,16,217.0,34.1,栗東加用,462(-6)
13,4,8,メイショウイジゲン,牡5,58.0,角田河,1:09.3,クビ,14,146.2,35.2,栗東牧浦,458(+12)
14,1,2,カーフライターク,牡6,58.0,高倉,1:09.3,アタマ,13,138.4,34.6,栗東田中克,480(0)
15,4,7,メイショウクリフト,牡4,58.0,岩田望,1:09.3,ハナ,1,3.1,35.7,栗東笹田,450(+6)
16,8,16,フチサンメルチャン,牡6,58.0,田口貫,1:09.3,クビ,11,87.3,35.7,栗東大橋,468(-4)
