着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,2,パーティーベル,牡5,58.0,坂井,1:24.4,,4,6.8,35.9,栗東松永幹,458(0)
2,8,15,カッティングジェム,牡4,58.0,菱田,1:24.6,1.1/4,8,19.2,36.7,栗東小崎,506(-4)
3,1,1,シゲルソロソロ,牝4,56.0,鮫島駿,1:24.6,ハナ,1,3.8,35.9,栗東谷,472(+6)
4,6,12,エムズマインド,牡4,58.0,団野,1:24.7,1/2,3,6.3,36.7,栗東荒川,510(0)
5,4,8,サザーランド,牝4,56.0,藤懸,1:24.9,1.1/2,11,40.4,37.8,栗東小林,452(+6)
6,2,4,サヴァイヴ,牡7,58.0,田口,1:25.1,1,15,100.8,36.9,栗東河嶋,492(0)
7,7,13,スピリットワールド,牡5,58.0,幸,1:25.3,1.1/4,7,13.5,36.7,栗東石橋,542(+14)
8,3,6,エメラルドビーチ,牡4,58.0,松山,1:25.3,アタマ,9,28.1,36.5,栗東大久保,528(-4)
9,5,9,ギーロカスタル,牡4,58.0,和田竜,1:25.5,1,14,71.9,37.7,栗東鈴木孝,458(0)
10,5,10,トモジャケーヤ,牡4,58.0,国分優,1:25.5,ハナ,5,10.9,38.0,栗東大根田,518(-4)
11,6,11,メイショウキッド,牡5,58.0,泉谷,1:25.6,1/2,13,51.6,36.6,栗東本田,510(-8)
12,7,14,ペプチドハドソン,牡4,58.0,西村淳,1:25.7,1/2,2,4.7,38.4,栗東小椋,478(-8)
13,4,7,マイネルサハラ,牡5,58.0,斎藤,1:26.5,5,6,11.1,39.0,美浦和田雄,472(-6)
14,2,3,ハクサンバード,牡4,58.0,鮫島良,1:26.8,2,10,28.3,39.1,栗東高橋一,480(-6)
15,8,16,プリマヴィータ,牝5,56.0,荻野琢,1:27.0,3/4,16,217.6,38.8,栗東藤沢,446(-2)
16,3,5,アーバンデザイン,セ5,58.0,藤岡佑,1:27.0,クビ,12,43.5,38.5,美浦和田雄,510(0)
