券種,組み合わせ,配当,人気
単勝,6,280,1
複勝,6,130,1
複勝,7,140,2
複勝,12,260,6
枠連,5-6,530,1
馬連,6-7,650,1
ワイド,6-7,290,1
ワイド,6-12,690,8
ワイド,7-12,850,10
馬単,6-7,1030,1
3連複,6-7-12,2490,5
3連単,6-7-12,7720,7
