コーナー,通過順
1コーナー,"(*4,5)8(1,2)7,3-(6,9)"
2コーナー,"4,5,8(1,2)(3,7)-6,9"
3コーナー,"4(5,8)(1,2,7)3,9,6"
4コーナー,"4(5,8)(1,2,7)3,9-6"
