馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ダノンミッション B,牡3,キング,美浦・堀,先行,3.9,3,1,2歳未勝利,34.0,478(+8),東京,91,中12週,Y,,3,ロードカナロア,ハービンジャー,
2,2,ウィンターベル,牡3,戸崎圭,美浦・木村,先行,15.5,5,5,,35.0,482(+2),東京,63,中8週,Y,,3,バゴ,ディープインパクト,
3,3,エンペラーズソード,セ3,菅原明,美浦・高木,先行,6.1,4,,,0.0,492(-4),京都,29,中3週,Y,,3,ドレフォン,Candy Ride,
4,4,ソルエパトリオット,牡3,横山琉,美浦・粕谷,先行,369.0,11,9,3歳1勝クラス,37.8,406(-2),中山,20,中2週,Y,,3,アメリカンペイトリオット,ディープインパクト,
5,5,リトルジャイアンツ,牡3,横山典,美浦・村田,差し,3.0,2,3,,33.9,450(+4),中山,57,中7週,Y,,3,トーセンラー,アドマイヤジャパン,
6,6,ゴーゴータカシ,牡3,Ａルメ,美浦・武井,先行,74.5,8,9,,37.1,486(+2),中山,57,中7週,Y,,3,モーリス,ハーツクライ,
7,6,マイネルゼウス,牡3,津村,美浦・奥村武,先行,34.3,7,1,3歳未勝利,35.2,414(+4),中山,20,中2週,Y,,3,ダノンバラード,オルフェーヴル,
8,7,バセリーナ,牡3,野中,美浦・松山,差し,304.2,10,9,,34.5,452(0),中山,21,中2週,Y,,3,ウインブライト,シンボリクリスエス,
9,7,エデルクローネ,牡3,ルメー,美浦・手塚,差し,2.8,1,1,2歳未勝利,33.5,484(+8),東京,112,中15週,Y,,2,フィエールマン,キングカメハメハ,
10,8,ニシノイストワール,牡3,三浦,美浦・鹿戸,,27.4,6,9,,34.7,460(+4),東京,71,中9週,Y,,3,キズナ,Royal Applause,
11,8,ニシノタンギー,牡3,武藤,美浦・水野,差し,117.8,9,8,,33.8,466(+6),東京,71,中9週,Y,,3,サトノアラジン,Galileo,
