着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,10,エコロディノス,牡3,56.0,池添,1:59.5,,1,2.5,34.2,栗東大久保,486(-2)
2,7,9,メディテラニアン,牡3,56.0,Cデム,2:00.0,3,3,6.2,34.3,栗東池江,460(0)
3,4,4,ステラクラウン,牝4,56.0,岩田望,2:00.1,1/2,4,6.3,34.2,栗東上村,500(-2)
4,8,12,ダンツエスプリ,牡6,58.0,松本,2:00.1,クビ,10,155.8,34.0,栗東本田,492(+4)
5,1,1,アイザックバローズ,牡5,58.0,和田竜,2:00.3,1,9,124.3,34.4,栗東友道,484(-6)
6,3,3,バルティカ,牡3,56.0,北村友,2:00.3,ハナ,5,9.4,34.8,栗東高橋亮,456(+4)
7,2,2,ジェットマグナム,牡3,56.0,丹内,2:00.3,ハナ,6,16.4,34.5,栗東安達,500(+6)
8,5,5,ハッピーアズラリー,牝5,56.0,斎藤,2:00.4,3/4,11,200.5,34.3,栗東安田,462(-4)
9,8,11,ラレーヌデリス,牝5,56.0,亀田,2:00.5,クビ,8,55.9,35.0,栗東安田,476(+4)
10,6,8,バガン,牡7,58.0,高杉,2:00.6,1,7,35.7,35.0,栗東宮地,478(0)
11,5,6,キタサンハナビラ,牝3,54.0,団野,2:00.6,クビ,2,3.3,35.2,栗東斉藤崇,460(+10)
除外,6,7,トッピボーン,牡3,56.0,武豊,,,,,,栗東笹田,472(+8)
