券種,組み合わせ,配当,人気
単勝,6,5490,12
複勝,6,990,12
複勝,9,330,6
複勝,13,150,1
枠連,4-6,4490,18
馬連,6-9,30070,58
ワイド,6-9,6160,57
ワイド,6-13,2590,27
ワイド,9-13,880,9
馬単,6-9,74890,122
3連複,6-9-13,29450,88
3連単,6-9-13,415740,909
