着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,4,ワールズエンド,牡3,57.0,Cデム,1:33.1,,1,1.8,33.9,栗東池添,462(-8)
2,7,10,ムーンリットナイト,牡5,58.0,川田,1:33.6,3,2,5.4,34.1,栗東杉山佳,504(-2)
3,8,12,チュウワダンス,牝5,56.0,荻野琢,1:33.7,クビ,6,15.4,33.7,栗東大久保,460(-10)
4,7,9,テラメリタ,牝3,55.0,ルメー,1:33.7,クビ,7,19.4,33.9,栗東須貝,468(-4)
5,6,7,エポックヴィーナス,牝3,55.0,坂井,1:33.9,1.1/4,4,13.2,34.5,栗東新谷,438(-2)
6,3,3,アウフヘーベン,牝4,56.0,菱田,1:34.0,クビ,11,45.5,34.6,栗東高橋亮,464(+2)
7,6,8,ヨウシタンレイ,牝4,56.0,Mデム,1:34.2,1.1/4,9,25.2,34.9,栗東藤野,468(-2)
8,2,2,ジャスティンアース,牡3,57.0,松山,1:34.2,ハナ,3,9.7,34.2,栗東杉山晴,466(-8)
9,8,11,テーオーダグラス,牡3,57.0,武豊,1:34.6,2.1/2,5,14.3,34.9,栗東須貝,482(+2)
10,1,1,ビップジーニー,牡3,57.0,田口,1:35.0,2.1/2,12,52.9,35.9,栗東松下,484(+4)
11,5,5,コト,牝3,55.0,岩田望,1:35.0,クビ,8,24.3,35.4,栗東野中,482(0)
12,5,6,エヴァンスウィート,牝3,55.0,戸崎圭,1:35.1,クビ,10,32.5,35.5,栗東友道,438(-6)
