券種,組み合わせ,配当,人気
単勝,16,300,1
複勝,16,130,1
複勝,8,170,3
複勝,7,400,8
枠連,4-8,540,2
馬連,8-16,750,1
ワイド,8-16,370,1
ワイド,7-16,990,9
ワイド,7-8,1460,19
馬単,16-8,1170,2
3連複,7-8-16,4440,12
3連単,16-8-7,11970,19
