馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,アトラクティーボ,牡7,坂口,美浦・武藤,逃げ,9.2,3,4,,13.4,534(-2),中山,35,中4週,Y,,3,ワンアンドオンリー,ファスリエフ,,
2,2,テイエムエメラルド,牝8,小野寺,栗東・小椋,先行,42.7,8,8,,13.4,462(-2),小倉,84,中11週,Y,,3,ロードカナロア,ダンスインザダーク,,
3,3,ナックエルドラド,牡4,,美浦・小野,先行,98.6,10,10,,13.8,504(-8),小倉,91,中12週,Y,,3,マインドユアビスケッツ,ネオユニヴァース,,
4,4,フームスムート,牡9,上野,美浦・水野,逃げ,30.5,7,7,,13.8,534(-6),京都,105,中14週,Y,,3,トゥザグローリー,ワイルドラッシュ,,
5,5,アルマーザアミール,牡5,小牧加,栗東・斉藤崇,差し,17.4,5,5,,13.9,510(+4),小倉,56,中7週,Y,,3,サトノダイヤモンド,Awesome of Course,,
6,6,ケイテンアイジン,牡4,小坂,栗東・谷,逃げ,18.9,6,1,障害4歳以上未勝利,14.0,510(+2),阪神,27,中3週,Y,,3,アレスバローズ,ケイムホーム,,
7,6,ホークフィールド,牡5,高田,栗東・武英,差し,1.6,1,4,,13.9,492(0),中山,49,中6週,Y,,3,キズナ,Hawk Wing,,
8,7,ゴールドブリーズ,牡8,石神深,美浦・深山,先行,15.4,4,9,,14.0,512(+2),阪神,42,中5週,Y,,3,トゥザワールド,スターリングローズ,,
9,7,ワールドスケール,牡9,黒岩,栗東・加藤公,差し,133.7,11,12,,14.1,500(+6),小倉,70,中9週,Y,,3,ワールドエース,アグネスデジタル,,
10,8,ヴァレッタカズマ,牡7,井上,栗東・藤野,先行,74.9,9,10,4歳以上1勝クラス,37.2,514(+2),中山,42,中5週,Y,,3,ミッキーアイル,Giant's Causeway,,
11,8,マテンロウジョイ,牡6,森一,栗東・四位,,3.8,2,9,,13.9,478(+10),京都,168,中23週,Y,,3,ハービンジャー,サンデーサイレンス,,
