馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,フルム,牡5,水口,栗東・浜田,差し,22.0,8,5,,37.9,482(-12),函館,42,中5週,Y,,3,シニスターミニスター,ドリームジャーニー,
2,2,ユティタム,牡4,佐々木,栗東・須貝,先行,17.8,7,10,,36.2,514(-6),東京,64,中8週,Y,,2,Justify,City Zip,
3,3,ヴィクティファルス,セ6,池添,栗東・池添,,43.3,11,15,,39.3,480(-12),京都,78,中10週,Y,,3,ハーツクライ,Galileo,
4,3,ナチュラルハイ B,牡4,永野,美浦・黒岩,差し,4.9,2,1,,37.6,466(-10),函館,29,中3週,Y,,3,スクリーンヒーロー,Pulpit,
5,4,ホウオウアマゾン,牡6,菱田,栗東・矢作,差し,86.2,13,11,,35.1,524(+6),京都,64,中8週,Y,,3,キングカメハメハ,アグネスタキオン,
6,4,サヴァ,牡6,岩田康,栗東・上村,差し,11.2,6,1,,37.9,530(-2),函館,42,中5週,Y,,3,アイルハヴアナザー,ブライアンズタイム,
7,5,ミトノオー,牡4,松山,美浦・牧,,5.1,3,1,,37.0,506(-12),京都,78,中10週,Y,,2,ロゴタイプ,サンダーガルチ,
8,5,シルトプレ,牡5,石川倭,地方・米川昇,差し,54.4,12,2,,38.7,472(-10),門別,45,中5週,,,0,ワールドエース,フレンチデピュティ,
9,6,ペイシャエス,牡5,横山和,美浦・小西,先行,9.8,5,3,,37.6,500(0),中山,133,中18週,Y,,2,エスポワールシチー,ワイルドラッシュ,
10,6,ドゥラエレーデ,牡4,武豊,栗東・池添,,3.4,1,5,,,,メイダン,127,中17週,,,1,ドゥラメンテ,オルフェーヴル,
11,7,タガノクリステル B,牝5,古川吉,栗東・長谷川,差し,156.5,14,9,,38.5,500(+6),函館,42,中5週,Y,,3,ドレフォン,アグネスタキオン,
12,7,テーオードレフォン,牡5,丸山,栗東・梅田,,26.0,10,3,,38.2,496(0),函館,29,中3週,Y,,3,ドレフォン,ブライアンズタイム,
13,8,ベルダーイメル,牡7,,栗東・本田,差し,23.9,9,8,,38.1,464(-4),函館,29,中3週,Y,,3,オルフェーヴル,スニッツェル,
14,8,プロミストウォリア,牡7,西村淳,栗東・野中,逃げ,7.4,4,5,,37.8,526(-4),大井,403,中57週,,Y,2,マジェスティックウォリアー,フジキセキ,
