コーナー,通過順
1コーナー,"(*3,4,5)6-(2,10,11)13-1,8,9-(7,12)"
2コーナー,"3,4,5,6(2,10)11,13,1-8(7,9)12"
3コーナー,"3-4(2,5)(10,6)13,1(7,11)8,9,12"
4コーナー,"3-4(2,5)6(13,10)1(7,12)8,9-11"
