馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,エミサソウツバサ,牡5,川又,栗東・杉山佳,先行,27.9,8,5,4歳以上1勝クラス,39.0,512(+4),東京,49,中6週,Y,,3,ジャスタウェイ,Louis Quatorze,,
2,2,フロンタルジェダイ,牡5,,栗東・高橋忠,先行,12.2,6,14,4歳以上1勝クラス,42.8,546(+4),中山,111,中15週,Y,,3,スピルバーグ,Kitten's Joy,,B
3,3,ポイズンアロウ,セ5,大野,美浦・古賀,差し,42.4,10,6,4歳以上1勝クラス,37.2,534(0),中山,76,中10週,Y,,3,Arrogate,Storm Cat,,
4,4,ジェミニキング,セ8,浜中,栗東・庄野,差し,21.1,7,8,,13.7,512(+20),阪神,112,中15週,Y,,3,トランセンド,アグネスデジタル,,B
5,5,ブレイヴアロウ,牡4,横山武,美浦・辻,先行,9.1,5,7,,36.0,494(+2),新潟,56,中7週,Y,,3,ハーツクライ,After Market,,
6,6,スペシャリスト,牝4,長浜,美浦・手塚,差し,34.3,9,8,3歳以上1勝クラス,39.7,464(-6),函館,6,連闘,Y,,3,ヘニーヒューズ,スペシャルウィーク,,
7,7,アルデドゥオーモ,牡3,丹内,美浦・矢野,差し,9.0,4,7,3歳1勝クラス,38.1,478(0),東京,55,中7週,Y,,3,オルフェーヴル,アグネスタキオン,,B
8,7,アーマルコライト,牡3,武豊,栗東・寺島,,3.0,2,1,3歳未勝利,38.9,512(+6),京都,41,中5週,Y,,3,ジャスタウェイ,Nayef,,B
9,8,クロスザルビコン,牡7,永野,美浦・大和田,先行,6.9,3,10,4歳以上1勝クラス,41.7,464(0),中山,111,中15週,Y,,3,フェノーメノ,キングカメハメハ,,
10,8,サトノレイズ,牡3,小林勝,美浦・田中博,差し,2.9,1,8,3歳1勝クラス,39.2,462(+4),東京,55,中7週,Y,,3,リーチザクラウン,エンパイアメーカー,,
