コーナー,通過順
1コーナー,"(*10,12)(3,5)(1,7)(4,14)6(8,11)13,2-9"
2コーナー,"10,12,3,5,1,7,6(4,14)(8,11)(2,13)-9"
3コーナー,"(*10,12)(3,11)(1,5,7)(6,14)(4,8)-(2,13)9"
4コーナー,"(*10,12)(3,11,7)1(5,6,14)(4,8)(2,13,9)"
