馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,カーティブヨーク,牝3,横山琉,美浦・武市,差し,42.2,6,6,3歳未勝利,37.3,442(+8),中山,47,中6週,Y,,3,フォーウィールドライブ,ロードカナロア,,
2,1,スプリット,牝3,小林凌,美浦・小西,先行,279.3,15,16,3歳未勝利,40.3,436(0),中山,34,中4週,Y,,3,ベストウォーリア,フジキセキ,,
3,2,リケアキャンディ,牝3,松岡,美浦・蛯名利,追込,150.2,12,11,2歳新馬,37.5,440(-8),中山,69,中9週,Y,,1,ディーマジェスティ,アグネスタキオン,,
4,2,アイアンオバーカム,牝3,柴田大,美浦・南田,,46.3,7,4,3歳未勝利,38.9,452(-6),中山,28,中3週,Y,,3,モーニン,ハーツクライ,,
5,3,メリーサウンド,牝3,横山武,美浦・小笠,先行,12.0,3,4,3歳未勝利,38.7,448(0),東京,21,中2週,Y,,3,オルフェーヴル,ラムタラ,,
6,3,タマモクロッシェ,牝3,高杉,美浦・水野,追込,103.4,10,7,3歳未勝利,38.0,434(0),中山,40,中5週,Y,,2,ディーマジェスティ,ダンカーク,,
7,4,フィザルモニカ,牝3,戸崎圭,美浦・大和田,先行,2.2,2,3,2歳新馬,36.6,454(0),東京,91,中12週,Y,,1,ルヴァンスレーヴ,フレンチデピュティ,,
8,4,ラインアルテミス,牝3,武藤,美浦・武藤,追込,169.3,14,13,3歳未勝利,39.1,532(-4),中山,34,中4週,Y,,3,アジアエクスプレス,ハービンジャー,,
9,5,アズーラ,牝3,嶋田,美浦・佐藤吉,差し,141.3,11,7,2歳未勝利,36.9,414(-4),中山,56,中7週,Y,,3,ストロングリターン,キングズベスト,,
10,5,ヴェネチアンレース,牝3,北村宏,美浦・嘉藤,差し,54.9,8,6,2歳未勝利,39.8,506(+10),中山,69,中9週,Y,,2,モーリス,シンボリクリスエス,,
11,6,アオイハナミチ,牝3,長浜,美浦・高橋文,差し,15.8,4,3,3歳未勝利,38.0,434(-4),東京,21,中2週,Y,,3,フォーウィールドライブ,ヘクタープロテクター,,
12,6,ニューエラ,牝3,鮫島駿,美浦・池上,追込,292.0,16,14,2歳新馬,35.7,432(0),中山,69,中9週,Y,,1,ルーラーシップ,ディープインパクト,,
13,7,アサクサグレース,牝3,杉原,美浦・戸田,差し,2.1,1,2,3歳未勝利,37.8,462(-4),東京,20,中2週,Y,,3,フォーウィールドライブ,タヤスツヨシ,,
14,7,キャラメリー,牝3,内田博,美浦・佐藤吉,先行,163.0,13,8,3歳未勝利,39.8,488(-4),中山,40,中5週,Y,,2,アニマルキングダム,タイキシャトル,,
15,8,チハヤフル,牝3,大野,美浦・高柳瑞,先行,16.1,5,3,2歳新馬,38.0,470(+14),中山,153,中21週,Y,,1,パイロ,ヴァーミリアン,,
16,8,チャーミングドール,牝3,,美浦・上原博,追込,75.6,9,13,2歳未勝利,36.4,430(-2),中山,70,中9週,Y,,3,ファインニードル,パイロ,,
