着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,16,クインズメリッサ,牝6,55.0,藤懸,1:11.3,,7,14.5,35.4,栗東宮本,494(+12)
2,7,13,エーティーマクフィ,牡5,57.0,藤岡佑,1:11.4,3/4,4,6.3,36.1,栗東武英,480(+4)
3,2,4,マニバドラ,牡4,58.0,松山,1:11.6,1,1,3.2,36.7,栗東森秀,524(-2)
4,4,8,パラシュラーマ,牡4,57.0,幸,1:11.8,1.1/2,5,8.0,36.0,栗東浜田,470(-12)
5,7,14,ジレトール,牡5,59.0,北村友,1:11.9,クビ,2,4.7,35.9,栗東松永幹,480(-1)
6,3,5,ロードラディウス,牡4,57.0,菅原明,1:11.9,アタマ,8,32.9,36.6,栗東森田,482(+8)
7,4,7,カルネアサーダ,牝5,56.0,川須,1:12.0,1,10,40.8,36.9,栗東福永,470(+8)
8,3,6,ボナンザ,牡4,57.0,川田,1:12.1,クビ,3,5.2,37.1,栗東庄野,504(+2)
9,6,11,アッティーヴォ,牡10,57.0,古川吉,1:12.1,アタマ,14,260.6,36.5,栗東大根田,470(+6)
10,8,15,ピアシック,牡8,57.0,池添,1:12.3,1.1/4,13,232.3,36.1,栗東森秀,512(+10)
11,1,1,ケイアイロベージ,セ6,58.0,団野,1:12.4,1/2,11,83.2,36.6,栗東野中,504(+12)
12,5,9,ファーンヒル,牡5,57.0,吉村,1:12.6,1.1/4,9,36.1,37.3,栗東清水久,478(-2)
13,1,2,ロードベイリーフ,牡7,57.0,長岡,1:13.1,3,12,98.9,37.6,栗東森田,498(-2)
14,2,3,ダノンセシボン,牝4,55.0,田口,1:15.3,大,6,12.7,40.6,栗東千田,504(+14)
取消,6,12,ドンアミティエ,牡4,57.0,シュタ,,,,,,栗東今野,
除外,5,10,イスラアネーロ,牡5,57.0,横山武,,,,,,栗東吉村,446(+2)
