券種,組み合わせ,配当,人気
単勝,11,550,2
複勝,11,220,2
複勝,2,250,4
複勝,13,730,11
枠連,1-6,1600,10
馬連,2-11,1930,6
ワイド,2-11,900,6
ワイド,11-13,3120,43
ワイド,2-13,3700,46
馬単,11-2,3720,11
3連複,2-11-13,22720,90
3連単,11-2-13,93050,359
