着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,11,トップアタック,牡3,57.0,小沢,1:09.8,,7,19.3,35.7,栗東小椋,464(+4)
2,7,12,デンプシー,牡3,57.0,舟山,1:09.8,ハナ,6,10.0,35.5,美浦上原佑,454(+6)
3,5,8,マナボニート,牝3,55.0,菊沢,1:09.9,3/4,1,2.4,35.2,栗東北出,484(-6)
4,8,13,ウィングブルー,牝3,55.0,斎藤,1:10.0,クビ,3,7.7,36.0,美浦斎藤誠,490(-4)
5,8,14,コパノトーマス,牡3,57.0,長浜,1:10.0,クビ,4,8.2,35.2,美浦青木,474(-12)
6,6,9,フィオラーノ,牡3,57.0,松本,1:10.0,アタマ,2,5.5,35.6,栗東吉田,460(+10)
7,3,4,ツルノマイハシ,牝3,55.0,西塚,1:10.1,クビ,8,19.9,35.2,美浦杉浦,460(+2)
8,1,1,ホウオウヘッセン,牡3,57.0,丸山,1:10.2,1,5,8.7,35.9,美浦田島,456(-10)
9,6,10,クラディスティーナ,牡3,57.0,野中,1:10.3,クビ,10,41.9,35.7,美浦清水英,484(+6)
10,4,5,ミスターバッドガイ,牡3,57.0,横山琉,1:10.3,ハナ,9,29.2,35.3,栗東中尾,498(+4)
11,4,6,ニシノセイドウ,牡3,57.0,小崎,1:10.4,1/2,11,46.8,35.6,美浦伊藤大,446(0)
12,3,3,セイウンアインス,牝3,55.0,石川,1:10.6,1.1/2,12,91.6,35.3,美浦武藤,438(-2)
13,2,2,マーシャルアン,牡3,57.0,ゴンサ,1:11.0,2.1/2,13,112.7,36.0,美浦大和田,474(+6)
14,5,7,シュテルン,牝3,55.0,丸田,1:11.5,3,14,317.0,37.0,美浦和田雄,472(-12)
