馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,モズジェネラル,牡3,松本,栗東・田中克,逃げ,8.5,4,4,3歳未勝利,37.3,498(-4),京都,14,中1週,Y,,3,モズアスコット,Uncle Mo,,
2,1,ノリノドラゴン,牡3,富田,栗東・荒川,差し,10.8,6,9,2歳未勝利,37.7,448(-4),京都,91,中12週,Y,,3,ホッコータルマエ,ストロングリターン,,
3,2,ユイノサダハル,牡3,長岡,美浦・古賀,差し,12.3,7,6,3歳未勝利,40.8,464(-4),中山,27,中3週,Y,,3,キセキ,フォーティナイナーズサン,,
4,2,シャープインサイト,牡3,角田和,栗東・東田,差し,42.9,12,12,2歳未勝利,40.0,430(-4),京都,77,中10週,Y,,2,サンダースノー,ノヴェリスト,,
5,3,レッツエンジョイ,牡3,田山,栗東・石坂,逃げ,9.2,5,5,2歳未勝利,38.7,526(0),阪神,63,中8週,Y,,2,シュヴァルグラン,Carpe Diem,,
6,3,オーパパ,牡3,斎藤,美浦・斎藤誠,差し,17.4,10,11,3歳未勝利,44.2,482(-4),中山,35,中4週,Y,,3,アメリカンペイトリオット,エピファネイア,,
7,4,ロンバルドシチー,牡3,松若,栗東・西園翔,先行,21.4,11,5,3歳未勝利,39.1,450(0),京都,28,中3週,Y,,3,ルヴァンスレーヴ,ルーラーシップ,,
8,4,バケラッタ,牡3,鮫島駿,栗東・河嶋,差し,6.0,3,5,3歳未勝利,37.8,472(-4),京都,14,中1週,Y,,2,ホッコータルマエ,スズカマンボ,,
9,5,シュトルムカイザー,セ3,国分恭,栗東・野中,追込,90.3,13,15,3歳未勝利,37.4,470(-18),京都,35,中4週,Y,,3,クリソベリル,サウスヴィグラス,,
10,5,ビナハイバン,牡3,和田陽,栗東・中尾,差し,121.7,15,14,2歳未勝利,41.3,462(-6),阪神,56,中7週,Y,,2,コパノリッキー,シニスターミニスター,,
11,6,イサギ,牡3,小沢,栗東・小椋,差し,15.6,8,7,2歳未勝利,37.8,474(+10),阪神,64,中8週,Y,,3,リアルスティール,タイキシャトル,,
12,6,マイネルゼーロス,牡3,石神道,美浦・相沢,先行,17.3,9,5,3歳未勝利,39.3,488(-4),小倉,7,連闘,Y,,3,ダノンバラード,アドマイヤコジーン,,
13,7,コパノルーカス,牡3,加藤,栗東・梅田,先行,114.5,14,8,2歳未勝利,39.5,494(+10),京都,106,中14週,Y,,3,モズアスコット,サウスヴィグラス,,
14,7,デルニエジョイ,牡3,丹内,栗東・鈴木孝,,5.1,2,7,2歳未勝利,38.8,480(+22),京都,113,中15週,Y,,3,シスキン,ダンスインザダーク,,
15,8,ゴーゴーパワー,牡3,鷲頭,栗東・井上,追込,142.3,16,10,2歳未勝利,38.7,470(+2),京都,127,中17週,Y,,2,ノーブルミッション,ストーミングホーム,,
16,8,ブルーミーティア,牡3,小林美,美浦・鈴木伸,,4.8,1,7,2歳未勝利,38.7,490(+2),中京,56,中7週,Y,,3,モズアスコット,マジェスティックウォリアー,,
