着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,12,カエルム,牡5,56.0,横山和,2:33.9,,6,21.2,37.5,栗東安田,472(+2)
2,4,5,サラトガチップス,牡5,55.0,岩田望,2:34.1,1.1/4,4,13.9,37.1,栗東新谷,436(-12)
3,6,8,ピックデムッシュ,牡4,57.0,ルメー,2:34.3,3/4,1,1.4,37.8,美浦鹿戸,460(-2)
4,7,11,ラーシャローム,牡4,54.0,石川,2:34.6,2,9,52.1,36.9,美浦奥村武,480(0)
5,5,6,オールマイデイズ,牡6,56.0,津村,2:34.7,クビ,3,9.5,37.7,美浦矢嶋,498(-6)
6,7,10,ヴァイザーバルコ,セ6,55.0,丸田,2:34.9,1.1/2,10,55.2,38.4,美浦水野,476(+10)
7,4,4,ソワドリヨン,牝6,53.0,丸山,2:35.0,3/4,11,96.9,37.6,美浦古賀慎,482(-4)
8,3,3,トクシースタローン,牡7,55.0,木幡巧,2:35.2,1,12,105.2,37.8,美浦辻,516(0)
9,6,9,レーヴドロペラ,牝4,53.0,戸崎圭,2:35.2,クビ,2,6.5,38.5,美浦加藤士,466(+6)
10,2,2,クリフハンガー,セ5,55.0,田辺,2:35.3,1/2,5,14.2,38.6,美浦上原博,450(0)
11,8,13,ヴィブラツィオーネ,セ7,53.0,吉田豊,2:35.8,3,13,165.3,38.1,美浦辻,472(-6)
12,5,7,エーオーキング,牡4,54.0,佐々木,2:35.9,3/4,7,35.4,39.1,美浦久保田,460(+8)
中止,1,1,ワイズゴールド,牝6,52.0,江田照,,,8,48.2,,美浦蛯名利,430(-6)
