着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,11,カムニャック,牝3,55.0,川田,1:43.5,,1,2.9,34.4,栗東友道,482(+8)
2,5,10,テレサ,牝3,55.0,松山,1:43.7,1.1/2,7,20.0,34.7,栗東杉山晴,438(+6)
3,7,14,セナスタイル,牝3,55.0,岩田康,1:43.8,クビ,10,40.2,34.0,栗東安田,434(-4)
4,8,18,ビップデイジー,牝3,55.0,西村淳,1:43.8,クビ,11,52.8,34.5,栗東松下,432(-6)
5,1,2,ミッキーマドンナ,牝3,55.0,モレイ,1:43.8,クビ,5,8.8,34.8,美浦堀,458(0)
6,3,6,ヴーレヴー,牝3,55.0,浜中,1:44.0,3/4,12,64.3,34.8,栗東武幸,488(+16)
7,6,12,マトラコーニッシュ,牝3,55.0,池添,1:44.0,クビ,13,81.5,34.6,栗東池添,432(-2)
8,3,5,パラディレーヌ,牝3,55.0,丹内,1:44.0,ハナ,3,5.9,34.8,栗東千田,496(-2)
9,7,15,タイセイプランセス,牝3,55.0,石橋脩,1:44.1,クビ,8,20.6,34.3,美浦池上,410(+10)
10,1,1,ルージュソリテール,牝3,55.0,横山武,1:44.1,アタマ,4,8.5,35.3,栗東藤原,448(+20)
11,2,4,フェアリーライク,牝3,55.0,武豊,1:44.4,1.3/4,9,35.1,35.0,栗東笹田,464(-14)
12,7,13,アイサンサン,牝3,55.0,田山,1:44.6,3/4,14,91.1,36.1,栗東佐々木,458(+8)
13,4,8,チェルビアット,牝3,55.0,ルメー,1:44.7,3/4,2,5.7,35.1,栗東高野,486(+8)
14,8,16,コンドゥイア,牝3,55.0,鷲頭,1:45.6,5,16,157.5,37.1,栗東井上,490(0)
15,8,17,ランフォーヴァウ,牝3,55.0,横山典,1:45.8,1.1/4,15,109.3,35.4,栗東福永,464(+16)
16,4,7,ミッキージュエリー,牝3,55.0,岩田望,1:46.3,3,6,8.9,37.5,栗東中内田,492(-8)
17,2,3,ダンツエラン,牝3,55.0,団野,1:46.7,2.1/2,17,229.6,37.3,栗東本田,490(+6)
除外,5,9,タガノアビー,牝3,55.0,藤岡佑,,,,,,栗東千田,494(-4)
