コーナー,通過順
1コーナー,
2コーナー,"10,8(2,5)6(1,3,9)47"
3コーナー,"(*10,8)5(2,3,9)6(1,4)7"
4コーナー,"(10,*8)(2,5)(3,9)(1,6)47"
