馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,アイムスティルミー,セ3,江田照,美浦・手塚久,差し,7.2,4,2,3歳未勝利,37.8,426(-6),東京,21,中2週,Y,,3,ダノンバラード,ヴィクトワールピサ,,
2,2,マイネルゼーロス,牡3,石神道,美浦・相沢,,4.9,2,2,3歳未勝利,40.6,480(-8),小倉,28,中3週,Y,,3,ダノンバラード,アドマイヤコジーン,,
3,3,ラッキースウィッチ,牡3,横山武,美浦・蛯名正,先行,6.5,3,11,2歳未勝利,37.2,482(+8),中山,71,中9週,Y,,3,Lucky Vega,Galileo,,
4,3,カスターニエ,牝3,谷原,美浦・伊藤圭,追込,111.9,10,9,3歳未勝利,38.4,420(-6),東京,35,中4週,Y,,3,オルフェーヴル,プリサイスエンド,,
5,4,グランフィエスタ,牡3,矢野貴,美浦・稲垣,追込,80.8,8,16,3歳未勝利,34.5,502(-4),東京,14,中1週,Y,,1,サートゥルナーリア,ハービンジャー,,
6,4,ゲンパチミスティ,牝3,石川,美浦・西田,差し,174.0,12,9,3歳未勝利,42.6,454(-12),中山,42,中5週,Y,,3,コントレイル,Into Mischief,,
7,5,アルファマリブ,牡3,舟山,美浦・村田,,17.4,6,,,,484(0),,,,,,,ヴァンゴッホ,エピファネイア,,
8,5,ウインエンブレム,牡3,菊沢,美浦・小手川,,39.6,7,,,,514(0),,,,,,,アメリカンペイトリオット,トビーズコーナー,,
9,6,ロット,牝3,嶋田,美浦・本間,差し,134.8,11,10,3歳未勝利,37.5,426(+10),京都,29,中3週,Y,,3,ダノンバラード,ゴールドアリュール,,
10,6,サンドッグ,牡3,木幡育,美浦・勢司,追込,89.0,9,17,3歳未勝利,39.4,520(+2),京都,22,中2週,Y,,2,デクラレーションオブウォー,オルフェーヴル,,
11,7,ロードキャリバー,牡3,大野,美浦・和田勇,追込,492.7,13,11,3歳未勝利,41.0,500(+2),中山,8,連闘,Y,,3,ビッグアーサー,マリエンバード,,B
12,7,ウルヴァリン,牡3,遠藤,美浦・伊藤伸,差し,524.3,14,12,3歳未勝利,38.8,490(+4),東京,14,中1週,Y,,3,ベストウォーリア,ネオユニヴァース,,
13,8,ホノボノ,牡3,丹内,美浦・尾形,差し,15.2,5,4,3歳未勝利,38.7,460(-2),小倉,15,中1週,Y,,3,ダノンプレミアム,タニノギムレット,,
14,8,アラビアンドリーム,牡3,横山和,美浦・栗田,先行,1.7,1,4,3歳未勝利,39.5,498(+2),中山,49,中6週,Y,,3,ゴールドドリーム,シンボリクリスエス,,
