着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,18,ファーヴェント,牡4,56.0,荻野極,1:32.5,,1,3.4,33.0,栗東藤原,510(+4)
2,4,8,ハワイアンティアレ,牝4,54.0,丸山,1:32.5,ハナ,4,9.7,33.1,栗東松永幹,436(+4)
3,7,13,ダズリングブレイヴ,セ5,55.0,団野,1:32.6,3/4,7,12.0,32.9,栗東斉藤崇,494(+12)
4,6,12,トラマンダーレ,セ5,56.0,岩田望,1:32.8,1.1/4,5,10.1,32.5,美浦鹿戸,506(-4)
5,5,10,オープンファイア,牡5,55.0,田口,1:32.9,クビ,13,46.9,33.3,栗東池江,494(+6)
6,2,3,アームテイル,牝5,54.0,大野,1:32.9,ハナ,8,14.8,33.9,美浦和田勇,458(-6)
7,2,4,ユキマル,牡5,56.0,石川,1:32.9,ハナ,6,10.7,33.5,美浦尾形,488(0)
8,4,7,レッドアトレーヴ,牡4,57.0,津村,1:33.0,1/2,2,5.8,33.8,美浦手塚久,484(0)
9,8,16,レッドシュヴェルト,牡5,56.0,田辺,1:33.1,1,3,8.4,33.0,美浦尾関,478(+12)
10,3,6,テーオーグランビル,牡5,56.0,岩田康,1:33.3,1.1/4,11,35.3,33.5,栗東上村,494(-2)
11,3,5,オメガウインク,牝4,55.0,原,1:33.3,アタマ,14,49.4,34.1,美浦大和田,472(0)
12,7,14,ウインスノーライト,牡5,54.0,長岡,1:33.7,2,12,43.5,33.3,栗東宮,490(-2)
13,1,1,ショーマンフリート,牡4,54.0,嶋田,1:33.7,クビ,15,54.7,33.1,美浦手塚久,510(0)
14,6,11,メイショウウネビ,牡6,55.0,石橋脩,1:33.8,クビ,17,163.2,33.2,栗東本田,486(-6)
15,1,2,ウインアイオライト,牝5,54.0,横山琉,1:33.8,ハナ,9,19.6,34.9,美浦矢嶋,474(-2)
16,8,17,フロムダスク,牡5,56.0,江田照,1:34.1,1.3/4,16,55.9,34.1,栗東森秀,512(+4)
17,5,9,スイープアワーズ,牡5,56.0,菅原明,1:34.8,4,10,28.8,34.1,栗東友道,460(+2)
18,7,15,グラインドアウト,牝4,51.0,石田,1:37.4,大,18,283.8,37.3,美浦根本,484(+4)
