馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ゲイルライダー,牡3,高杉,栗東・牧浦,先行,2.9,1,6,3歳1勝クラス,37.7,512(+18),東京,218,中30週,Y,Y,3,ドレフォン,ロードカナロア,,
2,1,セレジェイラ,牝3,西村淳,栗東・西村,差し,4.5,2,4,3歳以上1勝クラス,38.9,478(+6),中京,42,中5週,Y,,3,ナダル,ティンバーカントリー,,
3,2,テーオーミリカン,牡3,浜中,栗東・宮,差し,10.2,5,11,3歳以上1勝クラス,39.7,470(+12),小倉,84,中11週,Y,,3,ウインブライト,タニノギムレット,,
4,2,テーオーニコラス,セ4,吉村,栗東・奥村豊,先行,131.8,12,2,B2二,38.9,474(+1),園田,145,中20週,,,0,パレスマリス,Street Cry,,
5,3,エナジーガンツ,牡3,酒井,栗東・小椋,差し,31.5,10,10,3歳以上1勝クラス,39.1,482(-6),中京,57,中7週,Y,,3,モズアスコット,サウスヴィグラス,,
6,3,リアライズオーラム,牡3,大久保,栗東・須貝,逃げ,7.1,3,9,,37.4,496(-4),札幌,35,中4週,Y,,3,オルフェーヴル,マジェスティックウォリアー,,B
7,4,ダディーズアイル,牡4,鷲頭,栗東・千田,先行,136.7,13,8,3歳以上1勝クラス,39.3,482(+2),中京,57,中7週,Y,,3,ミッキーアイル,ダノンシャンティ,,
8,4,インディゴ,牡3,鮫島駿,栗東・野中,先行,10.6,6,10,3歳以上1勝クラス,39.6,488(-2),阪神,112,中15週,Y,,2,Tiz the Law,Union Rags,,
9,5,ディープサミット,牡3,古川吉,栗東・四位,差し,20.2,8,15,3歳1勝クラス,39.6,498(0),京都,126,中17週,Y,,3,デクラレーションオブウォー,スペシャルウィーク,,B
10,5,マイネルトゥルネー,牡4,川須,栗東・梅田,先行,463.0,16,13,4歳以上1勝クラス,35.2,500(0),中京,189,中26週,Y,Y,3,ロージズインメイ,ブライアンズタイム,,
11,6,サンダーユニバンス,牡4,城戸,栗東・奥村豊,先行,460.8,15,,,0.0,476(-2),川崎,82,中11週,,,1,ドレフォン,Harlan's Holiday,,B
12,6,プレゼンティーア,牝4,藤岡佑,栗東・田中克,逃げ,7.7,4,6,3歳以上1勝クラス,39.3,494(+6),函館,98,中13週,Y,,3,マジェスティックウォリアー,ゴールドアリュール,,B
13,7,アスタールテニウム,牡4,田山,栗東・中竹,先行,12.5,7,3,3歳以上1勝クラス,37.2,524(+4),阪神,22,中2週,Y,,3,ニューイヤーズデイ,More Than Ready,,
14,7,ドランクマン,牡4,松本,栗東・新谷,逃げ,61.3,11,10,3歳以上1勝クラス,36.3,468(+4),札幌,57,中7週,Y,,2,シルバーステート,アドマイヤムーン,,
15,8,サンライズタイソン,牡5,秋山稔,栗東・平田,先行,334.1,14,15,3歳以上1勝クラス,40.8,442(+10),小倉,84,中11週,Y,,3,モーリス,ディープインパクト,,
16,8,カルドウェル,牝3,斎藤,栗東・中村,,29.6,9,12,3歳以上1勝クラス,36.7,480(+12),中京,50,中6週,Y,,3,スワーヴリチャード,ステイゴールド,,
