着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,9,ビップチェイス,牡5,58.0,杉原,2:40.0,,6,11.9,36.3,美浦田島,458(-2)
2,4,4,テイクザクラウン,牡5,58.0,川又,2:40.2,1.1/4,5,6.4,35.9,栗東吉村,444(-12)
3,8,12,ローレルオーブ,牡4,58.0,斎藤,2:40.3,クビ,3,5.0,36.2,栗東杉山佳,470(-2)
4,7,11,ニホンピロゴルディ,牡5,58.0,吉田隼,2:40.3,クビ,2,4.9,35.6,栗東安達,470(-2)
5,5,6,ゲンジ,牡4,58.0,石川,2:40.4,クビ,1,3.8,35.9,美浦尾形,422(-8)
6,1,1,ペネトレイトゴー,セ6,58.0,武藤,2:40.4,クビ,4,6.3,35.7,美浦戸田,440(-8)
7,4,5,テイキットイージー,牡5,58.0,菊沢,2:41.4,6,8,21.4,36.7,美浦萱野,442(-6)
8,2,2,ダノンアンチュラス,牡4,58.0,中井,2:41.5,3/4,13,95.6,37.5,栗東坂口,476(+2)
9,5,7,イフルジャンス,牡4,58.0,丸山,2:42.2,4,7,19.7,38.1,美浦金成,450(0)
10,6,8,シェアホルダーズ,牡5,58.0,小沢,2:43.8,10,11,80.9,39.3,美浦松山,500(+8)
11,8,13,ヘルツアス,牝5,56.0,松若,2:44.6,5,9,25.3,39.9,栗東森田,418(-2)
12,3,3,サラニキケン,牝4,56.0,鷲頭,2:45.0,2,12,90.6,40.4,美浦竹内,428(-10)
13,7,10,スタードメイソン,牝4,56.0,和田陽,2:46.5,9,10,43.3,40.4,栗東藤原,394(-14)
