馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,シャンデヴィーニュ,牝3,吉村,栗東・柴田,逃げ,116.9,12,1,3歳未勝利,39.2,444(0),阪神,35,中4週,Y,,3,ミスターメロディ,ディープインパクト,,
3,2,ショコラプリン,牝3,川田,栗東・四位,,3.3,1,2,3歳1勝クラス,36.7,500(0),京都,91,中12週,Y,,3,クリソベリル,Harlan's Holiday,,
4,3,グラシアムヘール,牝3,西村淳,栗東・藤原,差し,10.6,6,3,3歳1勝クラス,38.8,480(-8),阪神,41,中5週,Y,,3,コントレイル,Quality Road,,
5,3,サリカリーフォリア,牝3,菱田,栗東・橋口,逃げ,220.1,14,11,3歳1勝クラス,40.0,514(+4),小倉,49,中6週,Y,,3,クリソベリル,Uncle Mo,,
6,4,シュネルアンジュ,牝3,武豊,栗東・寺島,差し,4.8,2,2,3歳1勝クラス,38.3,472(-4),阪神,41,中5週,Y,,3,キズナ,Distorted Humor,,
7,4,ケイツーリーブル,牝3,三浦,美浦・千葉,差し,10.4,5,4,3歳1勝クラス,38.2,442(0),中山,13,中1週,Y,,2,ジャスタウェイ,クロフネ,,
8,5,ロイスター,牝3,浜中,栗東・笹田,差し,23.3,8,1,3歳未勝利,37.8,444(-10),阪神,20,中2週,Y,,1,キズナ,タートルボウル,,
9,5,キタノサリスカ,牝3,川端,栗東・羽月,先行,215.5,13,1,3歳未勝利,38.6,426(0),中京,21,中2週,Y,,3,タイセイレジェンド,Kodiac,,
10,6,ヴェールミューズ,牝3,高杉,栗東・浜田,先行,28.8,10,1,3歳未勝利,38.5,430(0),中京,35,中4週,Y,,2,ルヴァンスレーヴ,ブライアンズタイム,,
11,6,デールエルバハリ,牝3,鮫島駿,栗東・杉山佳,差し,75.2,11,6,3歳1勝クラス,38.8,488(-6),阪神,41,中5週,Y,,3,クリソベリル,War Front,,
12,7,ペトリコール,牝3,北村友,栗東・上村,先行,6.0,4,1,3歳未勝利,37.0,498(+6),阪神,14,中1週,Y,,2,Justify,American Pharoah,,
13,7,ジョアン,牝3,岩田望,栗東・中村,先行,23.0,7,8,3歳1勝クラス,36.8,454(-2),阪神,28,中3週,Y,,3,アルバート,フジキセキ,,
14,8,リアンドゥクール,牝3,レーン,栗東・佐藤悠,差し,4.9,3,1,3歳新馬,37.6,524(-12),京都,63,中8週,Y,,1,キズナ,Istan,,
15,8,ヴァレンティーニ,牝3,,美浦・新開,差し,28.4,9,6,3歳1勝クラス,39.2,484(-4),中山,48,中6週,Y,,2,ナダル,ゴールドアリュール,,
