コーナー,通過順
1コーナー,
2コーナー,"6(2,8,17)(3,9,13)(4,11)(5,14,16)(7,10)(12,15)1"
3コーナー,"6,17(2,9)8(3,11,13)(5,4)(7,10,16)(14,15)12,1"
4コーナー,"(*6,17)(2,9)(8,11)3(5,13)4(7,16,15)10(12,14,1)"
