着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,4,イティネラートル,牝3,52.0,岩田望,1:21.0,,3,4.4,34.4,栗東長谷川,410(0)
2,6,8,テーオーダヴィンチ,牡5,57.0,ルメー,1:21.3,1.1/2,1,2.5,34.5,栗東岡田,508(+6)
3,3,3,サトノペルセウス,セ5,56.0,松山,1:21.4,1,4,8.6,34.2,栗東藤原,472(-2)
4,5,6,ウルトラソニック,牡5,56.0,川須,1:21.7,1.3/4,5,9.5,34.7,栗東中尾,480(+4)
5,6,7,サウンドブライアン,牡5,54.0,西村淳,1:21.8,1/2,7,25.3,34.8,栗東村山,484(+4)
6,2,2,ワンダーカタリナ,牡6,56.0,団野,1:22.0,1,6,16.0,34.7,栗東河内,528(-2)
7,1,1,ケルンキングダム,セ7,54.0,松若,1:22.3,2,9,69.7,35.2,栗東小崎,458(+2)
8,8,12,チャーミングアクト,牝6,52.0,川端海,1:22.4,3/4,10,75.2,35.7,栗東飯田雄,470(+6)
9,5,5,スカイロケット,牡3,54.0,坂井,1:22.4,クビ,2,3.9,35.5,栗東須貝,428(-2)
10,7,9,プレジールミノル,牡5,55.0,酒井,1:22.5,クビ,8,56.7,35.2,栗東北出,496(-2)
11,8,11,シベリアンタイガー,セ12,50.0,藤懸,1:22.5,クビ,12,258.1,34.7,美浦加藤和,478(-2)
12,7,10,メイショウフォイル,牡6,53.0,国分恭,1:22.7,3/4,11,166.6,35.7,栗東西園翔,512(-6)
