馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ルベライトテソーロ,牝3,,美浦・武市,,99.3,17,,,,416(0),,,,,,,フィエールマン,Violence,
2,1,アオゾラランチ,牝3,吉田豊,美浦・戸田,,34.4,12,,,,412(0),,,,,,,モーリス,ディープインパクト,
3,2,ルシアージュ,牝3,内田博,美浦・高柳瑞,,18.1,8,,,,436(0),,,,,,,コントレイル,エイシンフラッシュ,
4,2,サトノリアファル,牡3,北村宏,美浦・古賀,,11.6,5,,,,526(0),,,,,,,ダノンキングリー,シンボリクリスエス,
5,3,タカイチアメリカン,牡3,石田,美浦・尾形,,7.8,4,,,,448(0),,,,,,,アメリカンペイトリオット,ディープインパクト,
6,3,アルタティール,牡3,長浜,美浦・手塚久,,84.2,16,,,,432(0),,,,,,,コントレイル,Poet's Voice,
7,4,ベイツリー,牡3,舟山,美浦・村田,,21.4,9,,,,392(0),,,,,,,レイデオロ,ディープインパクト,
8,4,トップオブザライン,牡3,三浦,栗東・友道,,15.9,7,,,,494(0),,,,,,,ドレフォン,フジキセキ,
9,5,ドウカキミニトドケ,牝3,戸崎圭,栗東・田中克,,4.1,1,,,,466(0),,,,,,,ルーラーシップ,ディープインパクト,
10,5,トライアンドエラー,牝3,岩田康,栗東・加藤公,,49.0,13,,,,470(0),,,,,,,ディープブリランテ,エンパイアメーカー,
11,6,ロジマギー,牝3,丸山,美浦・宮田,,6.3,3,,,,468(0),,,,,,,ハービンジャー,ハーツクライ,
12,6,カズシ,牡3,遠藤,美浦・高柳瑞,,61.3,15,,,,474(0),,,,,,,リアルスティール,サマーバード,
13,7,マイネルラジェム,牡3,丹内,美浦・水野,,53.5,14,,,,486(0),,,,,,,ベンバトル,ヴィクトワールピサ,
14,7,オービタルピリオド,牡3,石川,美浦・奥村武,,4.6,2,,,,416(0),,,,,,,キタサンブラック,ローエングリン,
15,8,クラックミーアップ,牡3,松岡,美浦・蛯名正,,22.6,10,,,,476(0),,,,,,,ベンバトル,アドマイヤジャパン,
16,8,ダイビングキャッチ,牡3,菅原明,美浦・田中剛,,33.2,11,,,,502(0),,,,,,,ブリックスアンドモルタル,ヴィクトワールピサ,
17,8,ダイナソーコー,牡3,荻野極,栗東・藤岡,,11.9,6,,,,446(0),,,,,,,ハービンジャー,ゼンノロブロイ,
