券種,組み合わせ,配当,人気
単勝,13,460,2
複勝,13,180,3
複勝,3,690,10
複勝,14,140,1
枠連,3-8,2890,9
馬連,3-13,14140,33
ワイド,3-13,3360,36
ワイド,13-14,300,2
ワイド,3-14,2380,25
馬単,13-3,25250,63
3連複,3-13-14,10050,32
3連単,13-3-14,82690,238
