馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,クィーンルーラー,牝3,小林勝,美浦・武市,追込,636.5,16,16,2歳新馬,36.8,438(-6),中山,57,中7週,Y,,1,ルーラーシップ,タニノギムレット,,
2,1,マグナレガリア,牡3,津村,美浦・相沢,,20.6,4,7,2歳未勝利,35.9,478(+2),中山,64,中8週,Y,,3,レイデオロ,トウカイテイオー,,B
3,2,フォルガイル,牡3,丸田,美浦・加藤和,差し,176.4,10,8,3歳新馬,37.7,430(-4),中山,21,中2週,Y,,1,レイデオロ,ハーツクライ,,
4,2,ウェイトゥザドーン,牡3,松岡,美浦・戸田,差し,15.1,3,5,2歳未勝利,36.0,450(0),中山,63,中8週,Y,,3,ジャスタウェイ,Flatter,,
5,3,アドマイヤマツリ,牝3,戸崎圭,美浦・宮田,差し,33.0,7,7,2歳新馬,35.4,452(-8),中山,57,中7週,Y,,1,キタサンブラック,アドマイヤムーン,,
6,3,バロネッサ,牝3,ルメー,美浦・田中博,差し,1.9,1,2,2歳未勝利,34.8,504(+2),中山,57,中7週,Y,,2,ロードカナロア,オルフェーヴル,,
7,4,メテオクイン,牝3,,美浦・鈴木慎,差し,118.1,9,11,3歳新馬,34.5,406(+2),東京,15,中1週,Y,,1,サトノクラウン,ディープインパクト,,
8,4,パルファンソオン,牝3,永野,美浦・黒岩,差し,316.8,12,16,2歳未勝利,51.1,494(+6),中山,57,中7週,Y,,2,サトノアラジン,エンドスウィープ,,
9,5,モーニングヤマト,牡3,吉田豊,美浦・土田,差し,318.4,13,11,3歳新馬,37.9,464(-2),中山,21,中2週,Y,,1,ダンカーク,ステイゴールド,,
10,5,ミスティカルレイ,牝3,菅原明,美浦・国枝,差し,51.6,8,7,3歳新馬,34.4,494(-2),東京,15,中1週,Y,,1,ロードカナロア,Unbridled's Song,,
11,6,タンゴバイラリン,牡3,田辺,美浦・栗田,差し,2.1,2,2,2歳未勝利,35.1,514(+2),中山,63,中8週,Y,,2,イスラボニータ,Smart Strike,,
12,6,ゲンパチイグナイト,牡3,木幡育,美浦・田中剛,,447.8,14,,,,458(0),,,,,,,カリフォルニアクローム,Galileo,,
13,7,タウンホール,牝3,横山武,美浦・和田勇,差し,26.7,5,6,2歳新馬,35.2,486(0),中山,50,中6週,Y,,1,ハービンジャー,アドマイヤムーン,,
14,7,ウインドラート,牡3,キング,美浦・蛯名正,追込,30.1,6,4,2歳新馬,33.8,446(-2),東京,92,中12週,Y,,1,ゴールドシップ,アイルハヴアナザー,,
15,8,アイムフィアレス,牝3,木幡巧,美浦・奥平,追込,296.3,11,13,3歳新馬,38.6,422(-4),中山,21,中2週,Y,,1,ゴールドシップ,ディープインパクト,,
16,8,トゥラムプラッツ,牡3,野中,美浦・高橋裕,差し,480.0,15,10,3歳未勝利,40.6,488(+4),中山,21,中2週,Y,,3,オルフェーヴル,ルーラーシップ,,B
