馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,サトノシュトラーセ,牡3,Ｍデム,栗東・友道,先行,11.4,6,6,,35.1,514(-2),阪神,35,中4週,Y,,3,ジャスタウェイ,Champs Elysees,
2,1,グランアルティスタ,牡3,,栗東・寺島,先行,120.5,14,1,3歳未勝利,34.5,502(-14),阪神,27,中3週,Y,,3,ミッキーロケット,スペシャルウィーク,
3,2,ニシノフィアンス,牡3,永野,美浦・竹内,差し,218.7,16,5,,34.9,500(+4),中山,28,中3週,Y,,3,サトノダイヤモンド,ルーラーシップ,
4,2,ロジルーラー,牡3,大野,美浦・稲垣,先行,491.1,17,10,,35.9,498(-6),中山,28,中3週,Y,,3,ルーラーシップ,サンデーサイレンス,
5,3,ジンセイ,牡3,内田博,栗東・庄野,先行,176.2,15,4,,35.3,486(-4),阪神,63,中8週,Y,,3,ジャスタウェイ,ストリートセンス,
6,3,フォスターボンド,牡3,菅原明,美浦・中川,追込,30.5,10,8,,33.1,518(-12),東京,76,中10週,Y,,3,キズナ,クロフネ,
7,4,シュガークン,牡3,武豊,栗東・清水久,,4.5,2,1,,35.6,502(+4),中京,34,中4週,Y,,3,ドゥラメンテ,サクラバクシンオー,
8,4,パワーホール,牡3,田辺,栗東・昆,逃げ,26.8,9,3,,33.5,476(+6),東京,76,中10週,Y,,3,スワーヴリチャード,コマンズ,
9,5,ヘデントール,牡3,オシェ,美浦・木村,追込,3.5,1,1,3歳1勝クラス,36.6,474(0),中山,49,中6週,Y,,3,ルーラーシップ,ステイゴールド,
10,5,ウインマクシマム,牡3,松岡,美浦・畠山,逃げ,7.5,3,1,,33.9,478(+6),東京,83,中11週,Y,,3,キタサンブラック,ロージズインメイ,
11,6,シュバルツクーゲル,牡3,北村宏,美浦・鹿戸,先行,32.6,11,5,,35.6,474(-18),中山,55,中7週,Y,,3,キズナ,Monsun,
12,6,アバンデル,牡3,石橋脩,美浦・金成,追込,58.1,12,4,,33.5,436(-10),東京,70,中9週,Y,,3,ワールドエース,ハービンジャー,
13,7,マーシャルポイント,牡3,津村,美浦・木村,先行,19.0,8,1,,34.1,476(-6),東京,70,中9週,Y,,3,エピファネイア,ワイルドラッシュ,
14,7,コスモブッドレア,牡3,石川,美浦・小野,先行,95.1,13,4,,34.2,482(+2),中山,41,中5週,Y,,3,ゴールドシップ,ソングオブウインド,
15,8,ショウナンラプンタ,牡3,鮫島駿,栗東・高野,差し,12.7,7,1,,33.4,528(-10),阪神,49,中6週,Y,,3,キズナ,Zensational,
16,8,デュアルウィルダー,牡3,モレイ,美浦・堀,逃げ,7.7,4,1,3歳未勝利,35.4,508(-8),中山,56,中7週,Y,,2,ヨシダ,Kitten's Joy,
17,8,トロヴァトーレ,牡3,横山武,美浦・鹿戸,差し,8.4,5,6,,35.5,498(+2),中山,55,中7週,Y,,3,レイデオロ,エンパイアメーカー,
