馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,バルミーウェザー,牡3,亀田,栗東・鮫島,差し,41.6,9,8,,38.3,464(-4),小倉,90,中12週,Y,,3,パイロ,ストリートセンス,
2,2,マコタイガ,牡3,斎藤,美浦・小野,追込,61.0,10,6,3歳1勝クラス,38.2,502(-2),中山,14,中1週,Y,,3,アドミラブル,ノボジャック,
3,3,コスモジンバック,牡3,丹内,美浦・相沢,先行,134.6,13,11,3歳1勝クラス,41.7,474(+2),中山,111,中15週,Y,,2,Good Magic,Giacomo,
4,3,オーケーバーディー,牝3,横山琉,美浦・相沢,,2.8,1,3,3歳1勝クラス,38.8,428(+2),中山,20,中2週,Y,,3,シニスターミニスター,ベーカバド,
5,4,ペプチドヒナタ,牡3,富田,栗東・武英,先行,67.8,11,12,,36.0,472(-10),福島,21,中2週,Y,,3,シルバーステート,エンパイアメーカー,
6,4,キャストロペペ,牡3,国分優,栗東・四位,逃げ,8.3,4,1,2歳新馬,40.1,478(+8),京都,189,中26週,Y,Y,1,シャンハイボビー,トワイニング,
7,5,コトホドサヨウニ,牡3,城戸,栗東・奥村豊,先行,4.4,3,2,,38.3,502(0),小倉,62,中8週,Y,,3,シニスターミニスター,ハーツクライ,
8,5,アメリカンチーフ,牡3,西塚,栗東・音無,先行,30.4,8,1,3歳未勝利,39.4,464(0),福島,20,中2週,Y,,3,Into Mischief,Unbridled's Song,
9,6,キタノライジン,牡3,丸山,美浦・尾関,差し,16.1,5,1,3歳新馬,38.0,488(-10),東京,83,中11週,Y,,1,ホッコータルマエ,ヘクタープロテクター,
10,6,パッカパッカブー B,牡3,佐々木,栗東・須貝,先行,27.1,7,1,3歳未勝利,39.6,478(-2),中京,48,中6週,Y,,3,ハービンジャー,ハーツクライ,
11,7,ジーティーアグリム,牝3,北村友,美浦・奥平,逃げ,115.8,12,12,3歳1勝クラス,38.6,532(+2),東京,76,中10週,Y,,2,ダイワメジャー,Teofilo,
12,7,アリエスキング,牡3,永島,栗東・庄野,先行,3.4,2,3,3歳1勝クラス,38.7,450(-4),阪神,28,中3週,Y,,3,シニスターミニスター,アグネスデジタル,
13,8,ヤマニンアラクリア,牡3,田中健,栗東・中村,差し,143.2,14,8,3歳1勝クラス,40.7,476(+4),中京,49,中6週,Y,,3,ラブリーデイ,エンパイアメーカー,
14,8,アスクヒロイズガイ B,牡3,角田河,栗東・野中,先行,18.1,6,1,3歳未勝利,38.9,494(+6),福島,21,中2週,Y,,3,マインドユアビスケッツ,ダイワメジャー,
