券種,組み合わせ,配当,人気
単勝,8,610,4
複勝,8,240,3
複勝,2,940,9
複勝,13,450,6
枠連,1-4,4610,19
馬連,2-8,11310,28
ワイド,2-8,3100,28
ワイド,8-13,2040,22
ワイド,2-13,5990,46
馬単,8-2,17840,50
3連複,2-8-13,53570,121
3連単,8-2-13,272480,604
