馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,イクスプロージョン B,牡5,和田竜,栗東・杉山晴,先行,30.1,12,3,,36.8,476(-4),新潟,70,中9週,Y,,3,オルフェーヴル,シンボリクリスエス,
2,1,ユニコーンライオン B,牡7,国分優,栗東・矢作,,17.9,8,15,,36.9,522(+2),阪神,21,中2週,Y,,2,No Nay Never,High Chaparral,
3,2,ハヤヤッコ B,牡7,浜中,美浦・国枝,差し,15.2,7,6,,37.5,486(+2),新潟,70,中9週,Y,,3,キングカメハメハ,クロフネ,
4,2,ドーブネ,牡4,武豊,栗東・武幸,,10.3,5,2,,35.5,474(0),函館,14,中1週,Y,,3,ディープインパクト,Footstepsinthesand,
5,3,ヤマニンサルバム,牡4,横山和,栗東・中村,先行,28.4,11,6,,35.2,502(+2),東京,35,中4週,Y,,3,イスラボニータ,ホワイトマズル,
6,3,ロングラン,セ5,勝浦,美浦・和田勇,差し,63.7,16,11,,38.7,476(-2),新潟,70,中9週,Y,,3,ヴィクトワールピサ,Kendargent,
7,4,ルビーカサブランカ,牝6,吉田隼,栗東・須貝,差し,8.3,4,5,,35.2,478(-2),函館,14,中1週,Y,,3,キングカメハメハ,ダンスインザダーク,
8,4,ブローザホーン,牡4,岩田康,美浦・中野,先行,5.0,2,1,,35.9,428(+8),京都,70,中9週,Y,,3,エピファネイア,デュランダル,
9,5,ローシャムパーク,牡4,ルメー,美浦・田中博,差し,4.1,1,1,,33.3,500(-6),東京,49,中6週,Y,,3,ハービンジャー,キングカメハメハ,
10,5,アラタ,牡6,横山武,美浦・和田勇,差し,5.8,3,1,,35.1,470(0),函館,14,中1週,Y,,3,キングカメハメハ,ハーツクライ,
11,6,マイネルウィルトス,牡7,丹内,栗東・宮,差し,26.8,10,2,,37.3,492(+24),函館,364,中51週,Y,Y,3,スクリーンヒーロー,ロージズインメイ,
12,6,ローゼライト B,牝5,斎藤,栗東・清水久,先行,48.1,15,1,,34.8,440(-12),京都,57,中7週,Y,,3,キズナ,アフリート,
13,7,スカーフェイス,牡7,西村淳,栗東・中竹,差し,21.8,9,8,,35.2,458(+4),阪神,43,中5週,Y,,3,ハーツクライ,クロフネ,
14,7,テーオーシリウス,牡5,藤岡佑,栗東・奥村豊,,47.4,14,3,,35.9,482(+8),函館,14,中1週,Y,,3,ジャスタウェイ,シンボリクリスエス,
15,8,アルナシーム,牡4,鮫島駿,栗東・橋口,,14.5,6,1,,33.9,442(0),阪神,29,中3週,Y,,3,モーリス,ディープインパクト,
16,8,キングオブドラゴン,牡6,富田,栗東・矢作,先行,35.8,13,7,,38.7,504(-4),中山,113,中15週,Y,,3,ハーツクライ,コロナドズクエスト,
