券種,組み合わせ,配当,人気
単勝,10,1230,6
複勝,10,480,7
複勝,4,950,11
複勝,14,360,5
枠連,2-5,1120,4
馬連,4-10,25410,62
ワイド,4-10,7720,72
ワイド,10-14,2100,24
ワイド,4-14,6820,68
馬単,10-4,46100,119
3連複,4-10-14,92500,238
3連単,10-4-14,498620,252
