着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,2,ニシノエージェント,牡3,57.0,津村,1:59.9,,11,49.4,35.4,美浦千葉,472(+2)
2,7,12,ドラゴンブースト,牡3,57.0,丹内,2:00.0,クビ,7,17.3,36.0,栗東藤野,470(-2)
3,3,3,ミニトランザット,牡3,57.0,田辺,2:00.0,1/2,9,29.6,34.9,栗東杉山佳,468(+4)
4,6,9,キングノジョー,牡3,57.0,ルメー,2:00.1,1/2,1,3.1,36.5,美浦田中博,448(+4)
5,8,14,パーティハーン,牡3,57.0,戸崎圭,2:00.4,1.3/4,2,3.7,36.2,栗東友道,476(+4)
6,7,11,マテンロウムーブ,牡3,57.0,横山典,2:00.6,1,5,14.2,35.8,栗東松永幹,504(+12)
7,6,10,シマサンブラック,牡3,57.0,佐々木,2:00.6,アタマ,14,132.5,36.3,美浦蛯名正,482(+18)
8,4,6,センツブラッド,牡3,57.0,キング,2:00.7,3/4,8,19.9,37.0,栗東斉藤崇,458(-2)
9,8,13,パッションリッチ,牡3,57.0,菅原明,2:00.8,アタマ,12,67.6,35.9,美浦久保田,478(+6)
10,5,8,ゲルチュタール,牡3,57.0,三浦,2:01.9,7,3,5.3,37.9,栗東杉山晴,534(+14)
11,5,7,コスモストーム,牡3,57.0,秋山稔,2:02.3,2.1/2,13,77.8,38.5,栗東北出,502(+4)
12,3,4,インターポーザー,牡3,57.0,斎藤,2:02.7,2.1/2,10,38.1,38.9,栗東高野,500(+14)
13,1,1,タイセイリコルド,牡3,57.0,石橋脩,2:03.0,1.1/2,6,15.0,39.9,栗東小栗,486(+16)
14,4,5,ガルダイア,牡3,57.0,杉原,2:03.0,ハナ,4,8.6,39.9,美浦国枝,482(+12)
