馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,オルビスケリー,牝2,小崎,栗東・東田,,51.6,11,,,,488(0),,,,,,,リアルインパクト,ホワイトマズル,,
2,2,ヒロノフウジン,牡2,川端,栗東・宮本,,90.1,12,,,,504(0),,,,,,,マジェスティックウォリアー,ゼンノロブロイ,,
3,3,トコトコクマチ,牡2,国分恭,栗東・岡田,,19.2,6,,,,492(0),,,,,,,ホッコータルマエ,Bernardini,,
4,4,ウルフ,牡2,松本,栗東・渡辺,,2.8,1,,,,498(0),,,,,,,ナダル,Roman Ruler,,
5,4,フィサブロス,牡2,斎藤,栗東・橋口,,6.5,3,,,,464(0),,,,,,,レイデオロ,アグネスタキオン,,
6,5,テイエムテンジン,牡2,国分優,栗東・小椋,,26.1,9,,,,468(0),,,,,,,サトノアラジン,City Zip,,
7,5,ミニュイ,牡2,,栗東・秋山,,17.8,5,,,,488(0),,,,,,,ドレフォン,ハーツクライ,,
8,6,タイムトゥパーティ,牝2,今村,栗東・茶木,,35.8,10,,,,464(0),,,,,,,アルアイン,バゴ,,
9,6,フウリンカザン,牡2,中井,栗東・前川,,20.7,8,,,,496(0),,,,,,,カリフォルニアクローム,フジキセキ,,
10,7,ベルソテイラ,牝2,富田,栗東・西村,,3.2,2,,,,498(0),,,,,,,ホッコータルマエ,エンパイアメーカー,,
11,7,トーセンブリラーレ,牡2,長浜,美浦・小笠,,20.5,7,,,,506(0),,,,,,,トーセンレーヴ,アグネスデジタル,,
12,8,テクノラッシュ,牡2,和田陽,栗東・宮本,,140.9,13,,,,516(0),,,,,,,トランセンド,スペシャルウィーク,,
13,8,テーオーモナーク,牡2,小沢,栗東・奥村豊,,7.3,4,,,,520(0),,,,,,,ロジャーバローズ,Acclamation,,
