コーナー,通過順
1コーナー,"2,6-(1,4)7(3,5)-8"
2コーナー,"2,6(1,4)7-(3,5)8"
3コーナー,"2,6,7(1,4)(3,5)8"
4コーナー,"(*2,6)7(1,4,5)8,3"
