着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,4,レッドラディエンス,牡4,58.0,川田,1:58.8,,1,1.6,33.7,栗東友道,488(-6)
2,8,9,ピノクル,牡7,58.0,和田竜,1:58.9,3/4,4,24.8,33.9,栗東音無,486(-4)
3,6,6,ウインミニヨン,牝5,56.0,西村淳,1:59.1,1.1/4,6,33.5,33.9,栗東長谷川,426(0)
4,5,5,テーオーソロス,牡5,58.0,泉谷,1:59.1,クビ,5,31.1,34.0,栗東宮,470(-6)
5,3,3,ブラックボイス,牡4,58.0,松山,1:59.2,クビ,3,5.8,34.5,美浦宮田,510(-2)
6,2,2,ヒューマンコメディ,牝6,56.0,団野,1:59.4,1.1/4,9,76.3,34.5,美浦水野,488(-12)
7,8,10,スカイフォール,牡4,58.0,横山典,1:59.6,1.1/2,2,3.2,34.4,栗東昆,488(+4)
8,1,1,セグレドスペリオル,牡7,58.0,松若,1:59.6,クビ,8,69.8,34.9,栗東宮本,490(-2)
9,7,8,シューラヴァラ,牡5,58.0,鮫島駿,1:59.9,1.1/2,10,167.3,34.9,栗東川村,458(-4)
10,7,7,ウン,牡4,58.0,川須,1:59.9,クビ,7,34.8,35.1,栗東吉田,474(-6)
