券種,組み合わせ,配当,人気
単勝,15,580,4
複勝,15,200,4
複勝,2,510,8
複勝,4,450,7
枠連,2-8,5470,20
馬連,2-15,6370,23
ワイド,2-15,2000,24
ワイド,4-15,1750,20
ワイド,2-4,2870,35
馬単,15-2,12610,47
3連複,2-4-15,22420,72
3連単,15-2-4,104310,354
