コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"4(2,10)(1,12)3(11,14)(5,7)(6,9)(13,8)"
4コーナー,"(*4,10)12,1(2,14)3,11,7(5,6,9)(13,8)"
