馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ユーフォナイト,牡2,武豊,美浦・加藤征,,4.9,3,,,,482(0),,,,,,,ドレフォン,ヘニーヒューズ,,
2,2,ハイネスプラウド,牡2,河原田,美浦・武井,,31.8,8,,,,444(0),,,,,,,クリソベリル,Proud Citizen,,
3,3,ロンバルディア,牡2,丹内,美浦・伊藤圭,,15.7,5,,,,500(0),,,,,,,ルヴァンスレーヴ,キングカメハメハ,,
4,3,ウィナーズクロノ,牡2,松本,栗東・昆,,149.2,13,,,,482(0),,,,,,,フィレンツェファイア,スズカマンボ,,
5,4,フィールザウィル,牝2,小沢,美浦・伊藤大,,17.1,6,,,,474(0),,,,,,,ウィルテイクチャージ,ブラックタイド,,
6,4,コスモセイント,牡2,池添,美浦・矢嶋,,51.9,11,,,,480(0),,,,,,,クリソベリル,ジャングルポケット,,
7,5,フクノブロッサム,牝2,遠藤,美浦・竹内,,164.6,14,,,,460(0),,,,,,,アルアイン,Galileo,,
8,5,テンラッキーロード,牡2,鮫島駿,栗東・高柳大,,8.9,4,,,,484(0),,,,,,,ドレフォン,クロフネ,,
9,6,ハリケンライズ,牡2,石川倭,栗東・高柳大,,43.1,10,,,,472(0),,,,,,,モーリス,マンハッタンカフェ,,
10,6,ゴーストミステリー,牡2,横山和,美浦・黒岩,,2.2,1,,,,504(0),,,,,,,Ghostzapper,Quality Road,,
11,7,モントリオール,牡2,横山武,美浦・松尾,,4.7,2,,,,490(0),,,,,,,ニューイヤーズデイ,オルフェーヴル,,
12,7,リュウノタキノボリ,牡2,横山琉,美浦・堀内,,68.8,12,,,,500(0),,,,,,,タワーオブロンドン,ディープブリランテ,,
13,8,ルクシエル,牡2,斎藤,栗東・浜田,,28.0,7,,,,478(0),,,,,,,シニスターミニスター,ファスリエフ,,
14,8,ルボワ,牡2,北村友,栗東・杉山佳,,40.8,9,,,,540(0),,,,,,,ブリックスアンドモルタル,ファルブラヴ,,
