券種,組み合わせ,配当,人気
単勝,10,210,1
複勝,10,140,1
複勝,12,800,10
複勝,9,210,3
枠連,5-6,3460,12
馬連,10-12,9550,26
ワイド,10-12,1930,21
ワイド,9-10,370,2
ワイド,9-12,3370,33
馬単,10-12,11370,34
3連複,9-10-12,13700,38
3連単,10-12-9,67710,177
