馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,アイファーリーベン,牝6,鷲頭,美浦・的場,差し,430.6,12,14,3歳以上1勝クラス,39.0,466(+4),新潟,8,連闘,Y,,3,アーネストリー,スパイキュール,,
2,2,タイセイピューマ,牡4,石田,美浦・新開,差し,13.3,5,6,3歳以上1勝クラス,37.0,494(+14),中山,35,中4週,Y,,3,ディスクリートキャット,ワイルドラッシュ,,
3,3,ナムラペルル,牝3,舟山,美浦・石栗,先行,4.0,3,1,3歳未勝利,37.1,476(+6),東京,141,中19週,Y,,3,サンダースノー,ディープインパクト,,
4,4,アルマーレシチー,セ4,上里,美浦・上原博,差し,196.4,11,9,ジューンス,40.0,548(+1),川崎,131,中18週,,,2,ロジャーバローズ,ルーラーシップ,,
5,4,ジャーニーメモリー,牡5,森田,美浦・粕谷,差し,456.8,13,15,3歳以上1勝クラス,39.1,470(0),東京,13,中1週,Y,,3,ヴィクトワールピサ,スウェプトオーヴァーボード,,B
6,5,サンロレンツォ,牝4,柴田裕,美浦・武藤,差し,21.1,6,7,3歳以上1勝クラス,36.7,510(-4),東京,22,中2週,Y,,3,シャンハイボビー,フジキセキ,,
7,5,エコロブレス,牡4,河原田,栗東・笹田,,87.9,9,16,4歳以上1勝クラス,39.8,470(-4),福島,196,中27週,Y,Y,1,パドトロワ,キンシャサノキセキ,,
8,6,グランパリッシュ,牝4,大久保,栗東・畑端,先行,131.1,10,6,JRA交流,39.8,454(0),園田,18,中2週,,,2,シュヴァルグラン,Tapit,,
9,6,ビーコング,牡4,永島,美浦・小手川,先行,2.5,1,2,3歳以上1勝クラス,37.5,510(+10),中山,35,中4週,Y,,3,タリスマニック,ブラックタイド,,
10,7,セレジェイラ,牝3,亀田,栗東・西村,差し,3.6,2,6,3歳以上1勝クラス,38.5,476(-2),阪神,28,中3週,Y,,3,ナダル,ティンバーカントリー,,
11,7,ノビル,牝4,川端,栗東・鈴木孝,先行,23.0,7,4,3歳以上1勝クラス,37.4,436(-2),新潟,8,連闘,Y,,3,ネオユニヴァース,Miswaki,,
12,8,ワンウェイトゥヘル,牡3,小沢,栗東・中村,先行,8.7,4,6,3歳以上1勝クラス,38.9,464(+6),中京,57,中7週,Y,,3,タワーオブロンドン,Flying Spur,,
13,8,シンガソング,牝3,石神道,美浦・土田,先行,41.5,8,14,3歳以上1勝クラス,38.6,430(0),東京,14,中1週,Y,,3,ファインニードル,クロフネ,,
