コーナー,通過順
1コーナー,"(*14,15)2(1,5,6,13)-(10,11)(7,9)-(8,4)=(3,12)"
2コーナー,"14,15(1,2)5,13,6-10,11(7,9)-(8,4)=(3,12)"
3コーナー,"(*14,15)2(1,5,6,13)(10,11)(7,9)(8,4)-(3,12)"
4コーナー,"(*14,15)(1,5,2)(6,13)10(7,11)8(4,9)(3,12)"
