着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,2,マイノワール,牡5,58.0,浜中,1:50.8,,6,13.7,36.5,栗東笹田,478(0)
2,7,9,タガノマカシヤ,牡4,58.0,岩田望,1:50.9,1,2,3.2,37.1,栗東中村,512(+6)
3,3,3,ペンナヴェローチェ,牡5,58.0,団野,1:51.2,1.3/4,4,8.3,37.2,栗東須貝,502(+4)
4,5,5,ショウサンジョージ,牡4,58.0,国分優,1:51.3,1/2,10,43.8,37.3,栗東松下,494(-6)
5,8,10,パシアンジャン,牡5,58.0,松山,1:51.4,クビ,1,3.2,37.3,栗東鈴木孝,464(-2)
6,1,1,デルアヴァー,牡4,58.0,西村淳,1:51.4,クビ,3,5.1,36.7,栗東松永幹,492(+4)
7,8,11,アラレタバシル,牡5,58.0,鮫島駿,1:51.5,3/4,7,16.2,37.5,美浦松尾,464(0)
8,4,4,ピエマンソン,牡4,58.0,幸,1:51.6,クビ,5,12.8,37.9,栗東平田,486(-2)
9,7,8,プロミシングスター,牡5,58.0,田口,1:51.8,1.1/4,8,23.1,37.4,栗東高橋忠,454(-4)
10,6,7,プルナチャンドラ,牡5,58.0,酒井,1:51.8,アタマ,9,35.4,37.2,美浦小野,516(+4)
11,6,6,ケイアイメキラ,セ6,58.0,藤懸,1:51.9,3/4,11,90.3,37.3,栗東秋山,498(+4)
